ENTRY            13997   20050518                             13401399700000001 
SUBENT        13997001   20050518                             13401399700100001 
BIB                  9         18                                 1399700100002 
INSTITUTE  (1USALRL)                                              1399700100003 
REFERENCE  (R,UCRL-TR-209474,,2005)                               1399700100004 
           (C,2004SANTA,1,1035,2004)                              1399700100005 
AUTHOR     (D.Dashdorj,G.E.Mitchell,P.E.Garrett,U.Agvaanluvsan,   1399700100006 
            J.A.Becker,L.A.Bernstein,J.R.Cooper,R.D.Hoffman,      1399700100007 
            W.Younes,N.Devlin,N.Fotiades,R.O.Nelson)              1399700100008 
TITLE      48Ti (n,xnp alpha gamma) reaction cross sections using 1399700100009 
            spallation neutrons for En=1-20 MeV                   1399700100010 
FACILITY   (LINAC,1USALAS) LANSCE accelerator and WNR Facility    1399700100011 
DETECTOR   (GE-IN) Geanie detector array, 11 Compton-suppressed   1399700100012 
            planar germanium detectors and 14 coaxial Ge          1399700100013 
            detectors (9 Compton-suppressed and 5 unsuppressed).  1399700100014 
METHOD     (TOF)                                                  1399700100015 
SAMPLE     3.3 grams of TiO2 in form of disks, 2.4 cm diameter,   1399700100016 
            enriched to 99.81 % in 48Ti                           1399700100017 
HISTORY    (20050509C) DR                                         1399700100018 
           (20050914C) DR Second reference added                  1399700100019 
           (20060517C) DR Page corrected for second reference     1399700100020 
ENDBIB              18          0                                 1399700100021 
NOCOMMON             0          0                                 1399700100022 
ENDSUBENT           21          0                                 1399700199999 
SUBENT        13997002   20050518                             13351399700200001 
BIB                  3          4                                 1399700200002 
REACTION   (22-TI-48(N,INL)22-TI-48,PAR,SIG,G)                    1399700200003 
ERR-ANALYS (DATA-ERR) Statistical and systematics uncertainties   1399700200004 
           (ERR-S) Statistical uncertainties                      1399700200005 
STATUS     Data taken from Tables 8 to 73                         1399700200006 
ENDBIB               4          0                                 1399700200007 
NOCOMMON             0          0                                 1399700200008 
DATA                 6       4121                                 1399700200009 
E          EN         EN-ERR     DATA       ERR-S      DATA-ERR   1399700200010 
2108.3      1.780     0.020      0.0001     0.0001     0.0001     1399700202723 
2108.3      1.830     0.021      0.0001     0.0001     0.0001     1399700202724 
2108.3      1.882     0.023      0.0001     0.0001     0.0001     1399700202725 
2108.3      1.935     0.023      0.0000     0.0001     0.0001     1399700202726 
2108.3      1.991     0.024      0.0000     0.0001     0.0001     1399700202727 
2108.3      2.050     0.026      0.0001     0.0001     0.0001     1399700202728 
2108.3      2.112     0.027      0.0000     0.0001     0.0001     1399700202729 
2108.3      2.243     0.029      0.0001     0.0001     0.0001     1399700202730 
2108.3      2.463     0.034      0.0001     0.0001     0.0001     1399700202731 
2108.3      2.719     0.039      0.0000     0.0002     0.0002     1399700202732 
2108.3      2.815     0.041      0.0003     0.0002     0.0002     1399700202733 
2108.3      2.913     0.043      0.0002     0.0002     0.0002     1399700202734 
2108.3      3.019     0.045      0.0000     0.0002     0.0002     1399700202735 
2108.3      3.127     0.048      0.0001     0.0002     0.0002     1399700202736 
2108.3      3.367     0.053      0.0002     0.0003     0.0003     1399700202737 
2108.3      3.498     0.056      0.0006     0.0003     0.0003     1399700202738 
2108.3      3.636     0.061      0.0008     0.0003     0.0004     1399700202739 
2108.3      3.782     0.064      0.0014     0.0003     0.0004     1399700202740 
2108.3      3.937     0.068      0.0009     0.0004     0.0004     1399700202741 
2108.3      4.103     0.073      0.0015     0.0004     0.0004     1399700202742 
2108.3      4.279     0.076      0.0008     0.0003     0.0004     1399700202743 
2108.3      4.464     0.082      0.0008     0.0004     0.0004     1399700202744 
2108.3      4.665     0.088      0.0025     0.0004     0.0005     1399700202745 
2108.3      4.879     0.094      0.0031     0.0004     0.0005     1399700202746 
2108.3      5.108     0.100      0.0031     0.0004     0.0005     1399700202747 
2108.3      5.350     0.107      0.0041     0.0005     0.0006     1399700202748 
2108.3      5.617     0.116      0.0042     0.0005     0.0007     1399700202749 
2108.3      5.899     0.124      0.0044     0.0005     0.0007     1399700202750 
2108.3      6.205     0.135      0.0047     0.0005     0.0007     1399700202751 
2108.3      6.532     0.145      0.0048     0.0005     0.0007     1399700202752 
2108.3      6.891     0.158      0.0054     0.0005     0.0008     1399700202753 
2108.3      7.281     0.171      0.0061     0.0005     0.0008     1399700202754 
2108.3      7.695     0.186      0.0043     0.0005     0.0007     1399700202755 
2108.3      8.158     0.205      0.0047     0.0005     0.0007     1399700202756 
2108.3      8.658     0.223      0.0050     0.0005     0.0008     1399700202757 
2108.3      9.203     0.243      0.0059     0.0006     0.0009     1399700202758 
2108.3      9.809     0.270      0.0055     0.0006     0.0008     1399700202759 
2108.3     10.467     0.297      0.0061     0.0006     0.0009     1399700202760 
2108.3     11.208     0.326      0.0052     0.0006     0.0009     1399700202761 
2108.3     12.019     0.366      0.0054     0.0006     0.0009     1399700202762 
2108.3     12.933     0.403      0.0046     0.0006     0.0008     1399700202763 
2108.3     13.961     0.457      0.0033     0.0006     0.0007     1399700202764 
2108.3     15.094     0.512      0.0020     0.0005     0.0006     1399700202765 
2108.3     16.403     0.589      0.0014     0.0005     0.0005     1399700202766 
2108.3     17.862     0.685      0.0008     0.0005     0.0005     1399700202767 
2108.3     19.551     0.691      0.0013     0.0004     0.0004     1399700202768 
2161.8      1.174     0.011      0.0001     0.0002     0.0002     1399700202769 
2161.8      1.285     0.012      0.0000     0.0001     0.0001     1399700202770 
2161.8      1.378     0.014      0.0001     0.0002     0.0002     1399700202771 
2161.8      1.483     0.016      0.0001     0.0002     0.0002     1399700202772 
2161.8      1.522     0.016      0.0001     0.0002     0.0002     1399700202773 
2161.8      1.560     0.017      0.0002     0.0003     0.0003     1399700202774 
2161.8      1.601     0.017      0.0005     0.0002     0.0002     1399700202775 
2161.8      1.642     0.018      0.0001     0.0002     0.0002     1399700202776 
2161.8      1.687     0.019      0.0000     0.0002     0.0002     1399700202777 
2161.8      1.733     0.020      0.0001     0.0002     0.0002     1399700202778 
2161.8      1.780     0.020      0.0001     0.0002     0.0002     1399700202779 
2161.8      1.830     0.021      0.0004     0.0003     0.0003     1399700202780 
2161.8      1.882     0.023      0.0003     0.0002     0.0002     1399700202781 
2161.8      1.935     0.023      0.0002     0.0003     0.0003     1399700202782 
2161.8      1.991     0.024      0.0001     0.0002     0.0002     1399700202783 
2161.8      2.050     0.026      0.0000     0.0003     0.0003     1399700202784 
2161.8      2.112     0.027      0.0002     0.0003     0.0003     1399700202785 
2161.8      2.176     0.028      0.0001     0.0002     0.0002     1399700202786 
2161.8      2.243     0.029      0.0001     0.0002     0.0002     1399700202787 
2161.8      2.313     0.031      0.0004     0.0002     0.0003     1399700202788 
2161.8      2.387     0.031      0.0005     0.0002     0.0002     1399700202789 
2161.8      2.463     0.034      0.0014     0.0002     0.0003     1399700202790 
2161.8      2.546     0.035      0.0012     0.0002     0.0003     1399700202791 
2161.8      2.631     0.037      0.0005     0.0004     0.0004     1399700202792 
2161.8      2.719     0.039      0.0011     0.0002     0.0003     1399700202793 
2161.8      2.815     0.041      0.0016     0.0003     0.0003     1399700202794 
2161.8      2.913     0.043      0.0008     0.0005     0.0005     1399700202795 
2161.8      3.019     0.045      0.0017     0.0003     0.0003     1399700202796 
2161.8      3.127     0.048      0.0015     0.0003     0.0003     1399700202797 
2161.8      3.245     0.052      0.0011     0.0003     0.0004     1399700202798 
2161.8      3.367     0.053      0.0010     0.0004     0.0004     1399700202799 
2161.8      3.498     0.056      0.0017     0.0004     0.0005     1399700202800 
2161.8      3.636     0.061      0.0017     0.0009     0.0009     1399700202801 
2161.8      3.782     0.064      0.0015     0.0004     0.0005     1399700202802 
2161.8      3.937     0.068      0.0007     0.0004     0.0005     1399700202803 
2161.8      4.103     0.073      0.0019     0.0005     0.0005     1399700202804 
2161.8      4.279     0.076      0.0009     0.0007     0.0007     1399700202805 
2161.8      4.464     0.082      0.0012     0.0005     0.0005     1399700202806 
2161.8      4.665     0.088      0.0024     0.0010     0.0010     1399700202807 
2161.8      4.879     0.094      0.0061     0.0011     0.0012     1399700202808 
2161.8      5.108     0.100      0.0068     0.0011     0.0013     1399700202809 
2161.8      5.350     0.107      0.0066     0.0011     0.0013     1399700202810 
2161.8      5.617     0.116      0.0096     0.0012     0.0016     1399700202811 
2161.8      5.899     0.124      0.0104     0.0012     0.0016     1399700202812 
2161.8      6.205     0.135      0.0112     0.0012     0.0017     1399700202813 
2161.8      6.532     0.145      0.0104     0.0012     0.0016     1399700202814 
2161.8      6.891     0.158      0.0093     0.0013     0.0016     1399700202815 
2161.8      7.281     0.171      0.0100     0.0013     0.0017     1399700202816 
2161.8      7.695     0.186      0.0087     0.0013     0.0016     1399700202817 
2161.8      8.158     0.205      0.0076     0.0013     0.0016     1399700202818 
2161.8      8.658     0.223      0.0072     0.0013     0.0015     1399700202819 
2161.8      9.203     0.243      0.0068     0.0013     0.0015     1399700202820 
2161.8      9.809     0.270      0.0082     0.0014     0.0017     1399700202821 
2161.8     10.467     0.297      0.0078     0.0008     0.0012     1399700202822 
2161.8     11.208     0.326      0.0080     0.0015     0.0017     1399700202823 
2161.8     12.019     0.366      0.0073     0.0008     0.0011     1399700202824 
2161.8     12.933     0.403      0.0073     0.0008     0.0011     1399700202825 
2161.8     13.961     0.457      0.0055     0.0008     0.0010     1399700202826 
2161.8     15.094     0.512      0.0057     0.0013     0.0015     1399700202827 
2161.8     16.403     0.589      0.0050     0.0013     0.0014     1399700202828 
2161.8     17.862     0.685      0.0086     0.0013     0.0016     1399700202829 
2161.8     19.551     0.691      0.0065     0.0012     0.0013     1399700202830 
2240.3      1.053     0.009      0.0000     0.0002     0.0002     1399700202831 
2240.3      1.148     0.011      0.0000     0.0001     0.0001     1399700202832 
2240.3      1.174     0.011      0.0000     0.0001     0.0001     1399700202833 
2240.3      1.198     0.012      0.0001     0.0002     0.0002     1399700202834 
2240.3      1.227     0.012      0.0001     0.0001     0.0001     1399700202835 
2240.3      1.256     0.012      0.0001     0.0002     0.0002     1399700202836 
2240.3      1.285     0.012      0.0000     0.0001     0.0001     1399700202837 
2240.3      1.378     0.014      0.0000     0.0001     0.0001     1399700202838 
2240.3      1.447     0.015      0.0002     0.0002     0.0002     1399700202839 
2240.3      1.483     0.016      0.0002     0.0002     0.0002     1399700202840 
2240.3      1.560     0.017      0.0003     0.0002     0.0002     1399700202841 
2240.3      1.601     0.017      0.0001     0.0002     0.0002     1399700202842 
2240.3      1.642     0.018      0.0002     0.0002     0.0002     1399700202843 
2240.3      1.687     0.019      0.0001     0.0002     0.0002     1399700202844 
2240.3      1.733     0.020      0.0001     0.0002     0.0002     1399700202845 
2240.3      1.780     0.020      0.0001     0.0001     0.0001     1399700202846 
2240.3      1.830     0.021      0.0002     0.0001     0.0001     1399700202847 
2240.3      1.882     0.023      0.0001     0.0001     0.0001     1399700202848 
2240.3      1.935     0.023      0.0000     0.0001     0.0001     1399700202849 
2240.3      1.991     0.024      0.0000     0.0001     0.0001     1399700202850 
2240.3      2.050     0.026      0.0001     0.0001     0.0001     1399700202851 
2240.3      2.176     0.028      0.0000     0.0001     0.0001     1399700202852 
2240.3      2.243     0.029      0.0002     0.0001     0.0001     1399700202853 
2240.3      2.313     0.031      0.0001     0.0001     0.0001     1399700202854 
2240.3      2.387     0.031      0.0003     0.0001     0.0002     1399700202855 
2240.3      2.463     0.034      0.0002     0.0001     0.0001     1399700202856 
2240.3      2.546     0.035      0.0007     0.0002     0.0002     1399700202857 
2240.3      2.631     0.037      0.0003     0.0002     0.0002     1399700202858 
2240.3      2.719     0.039      0.0005     0.0002     0.0002     1399700202859 
2240.3      2.815     0.041      0.0004     0.0002     0.0002     1399700202860 
2240.3      2.913     0.043      0.0005     0.0002     0.0002     1399700202861 
2240.3      3.019     0.045      0.0000     0.0002     0.0002     1399700202862 
2240.3      3.127     0.048      0.0010     0.0002     0.0003     1399700202863 
2240.3      3.245     0.052      0.0045     0.0004     0.0006     1399700202864 
2240.3      3.367     0.053      0.0287     0.0010     0.0032     1399700202865 
2240.3      3.498     0.056      0.0317     0.0010     0.0035     1399700202866 
2240.3      3.636     0.061      0.0350     0.0011     0.0039     1399700202867 
2240.3      3.782     0.064      0.0307     0.0010     0.0034     1399700202868 
2240.3      3.937     0.068      0.0420     0.0013     0.0047     1399700202869 
2240.3      4.103     0.073      0.0468     0.0014     0.0052     1399700202870 
2240.3      4.279     0.076      0.0517     0.0014     0.0057     1399700202871 
2240.3      4.464     0.082      0.0606     0.0016     0.0067     1399700202872 
2240.3      4.665     0.088      0.0602     0.0016     0.0066     1399700202873 
2240.3      4.879     0.094      0.0614     0.0016     0.0068     1399700202874 
2240.3      5.108     0.100      0.0582     0.0015     0.0064     1399700202875 
2240.3      5.350     0.107      0.0613     0.0016     0.0068     1399700202876 
2240.3      5.617     0.116      0.0631     0.0017     0.0070     1399700202877 
2240.3      5.899     0.124      0.0627     0.0016     0.0069     1399700202878 
2240.3      6.205     0.135      0.0633     0.0016     0.0069     1399700202879 
2240.3      6.532     0.145      0.0589     0.0014     0.0065     1399700202880 
2240.3      6.891     0.158      0.0557     0.0014     0.0061     1399700202881 
2240.3      7.281     0.171      0.0548     0.0013     0.0060     1399700202882 
2240.3      7.695     0.186      0.0512     0.0013     0.0056     1399700202883 
2240.3      8.158     0.205      0.0505     0.0013     0.0056     1399700202884 
2240.3      8.658     0.223      0.0455     0.0012     0.0050     1399700202885 
2240.3      9.203     0.243      0.0449     0.0012     0.0049     1399700202886 
2240.3      9.809     0.270      0.0421     0.0012     0.0047     1399700202887 
2240.3     10.467     0.297      0.0389     0.0012     0.0043     1399700202888 
2240.3     11.208     0.326      0.0384     0.0012     0.0043     1399700202889 
2240.3     12.019     0.366      0.0365     0.0012     0.0041     1399700202890 
2240.3     12.933     0.403      0.0301     0.0011     0.0034     1399700202891 
2240.3     13.961     0.457      0.0177     0.0009     0.0021     1399700202892 
2240.3     15.094     0.512      0.0136     0.0008     0.0016     1399700202893 
2240.3     16.403     0.589      0.0098     0.0007     0.0013     1399700202894 
2240.3     17.862     0.685      0.0061     0.0006     0.0009     1399700202895 
2240.3     19.551     0.691      0.0042     0.0005     0.0007     1399700202896 
2285.6      1.031     0.010      0.0000     0.0001     0.0001     1399700202897 
2285.6      1.227     0.012      0.0000     0.0002     0.0002     1399700202898 
2285.6      1.314     0.013      0.0000     0.0001     0.0001     1399700202899 
2285.6      1.412     0.014      0.0000     0.0001     0.0001     1399700202900 
2285.6      1.601     0.017      0.0001     0.0002     0.0002     1399700202901 
2285.6      1.642     0.018      0.0002     0.0002     0.0002     1399700202902 
2285.6      1.733     0.020      0.0000     0.0001     0.0001     1399700202903 
2285.6      1.780     0.020      0.0001     0.0001     0.0001     1399700202904 
2285.6      1.830     0.021      0.0001     0.0001     0.0001     1399700202905 
2285.6      1.935     0.023      0.0001     0.0001     0.0001     1399700202906 
2285.6      1.991     0.024      0.0000     0.0001     0.0001     1399700202907 
