EN-MIN     EN-MAX     DATA       MISC1      MISC2                 1438300200017 
EV         EV         NO-DIM     NO-DIM     NO-DIM                1438300200018 
  547.01596  548.27697    9.28262    8.66785    9.89739           1438300301748 
  548.27697  549.54087    7.19104    6.63058    7.75149           1438300301749 
  549.54087  550.80770    7.22457    6.65010    7.79903           1438300301750 
  550.80770  552.07744   10.16476    9.49142   10.83810           1438300301751 
  552.07744  553.35011   13.19874   12.44769   13.94980           1438300301752 
  553.35011  554.62571   13.36212   12.61465   14.10959           1438300301753 
  554.62571  555.90426   12.65778   11.96910   13.34646           1438300301754 
  555.90426  557.18575   13.33504   12.64608   14.02399           1438300301755 
  557.18575  558.47020   13.50952   12.79869   14.22035           1438300301756 
  558.47020  559.75760   11.38610   10.71078   12.06143           1438300301757 
  559.75760  561.04798   12.68547   11.97073   13.40021           1438300301758 
  561.04798  562.34133   15.05751   14.27875   15.83627           1438300301759 
  562.34133  563.63766   17.32590   16.46816   18.18365           1438300301760 
  563.63766  564.93698   13.87951   13.14041   14.61861           1438300301761 
  564.93698  566.23929   10.25180    9.62884   10.87476           1438300301762 
  566.23929  567.54461   13.61687   12.88435   14.34940           1438300301763 
  567.54461  568.85293   16.30539   15.41918   17.19159           1438300301764 
  568.85293  570.16427   14.94381   14.01539   15.87223           1438300301765 
  570.16427  571.47864    8.53603    7.88391    9.18814           1438300301766 
  571.47864  572.79603    6.51985    5.92498    7.11471           1438300301767 
  572.79603  574.11646    8.29598    7.66720    8.92476           1438300301768 
  574.11646  575.43994   11.10795   10.42292   11.79298           1438300301769 
  575.43994  576.76646   13.51534   12.81929   14.21140           1438300301770 
  576.76646  578.09605   17.81835   17.02687   18.60983           1438300301771 
  578.09605  579.42870   22.57654   21.59723   23.55586           1438300301772 
  579.42870  580.76442   20.15004   19.11416   21.18591           1438300301773 
  580.76442  582.10322   15.65063   14.52969   16.77156           1438300301774 
  582.10322  583.44510    8.72976    7.86240    9.59712           1438300301775 
  584.79008  586.13817    3.87150    3.27581    4.46719           1438300301776 
  587.48935  588.84366    5.13304    4.41326    5.85282           1438300301777 
  588.84366  590.20108    6.44113    5.71262    7.16964           1438300301778 
  590.20108  591.56163    9.36513    8.47833   10.25194           1438300301779 
  591.56163  592.92533    7.72717    6.99473    8.45962           1438300301780 
  592.92533  594.29216    5.98991    5.28044    6.69938           1438300301781 
  594.29216  595.66214    2.95347    2.50242    3.40452           1438300301782 
  595.66214  597.03529    3.23197    2.74617    3.71778           1438300301783 
  597.03529  598.41160    4.09285    3.58290    4.60281           1438300301784 
  598.41160  599.79108    7.14393    6.47929    7.80856           1438300301785 
  599.79108  601.17374    7.63305    7.02327    8.24284           1438300301786 
  601.17374  602.55959    7.50578    6.86634    8.14522           1438300301787 
  602.55959  603.94863    6.74617    6.10891    7.38343           1438300301788 
  603.94863  605.34088    6.81752    6.17090    7.46415           1438300301789 
  605.34088  606.73633   10.41794    9.55400   11.28188           1438300301790 
  606.73633  608.13500   14.66129   13.61285   15.70973           1438300301791 
  608.13500  609.53690   14.53200   13.49719   15.56681           1438300301792 
  609.53690  610.94203   13.71123   12.69093   14.73152           1438300301793 
  610.94203  612.35039   16.20811   15.00723   17.40899           1438300301794 
  612.35039  613.76201   14.94357   13.76191   16.12522           1438300301795 
  613.76201  615.17687   12.28926   11.20743   13.37108           1438300301796 
  615.17687  616.59500    7.12436    6.37454    7.87418           1438300301797 
  616.59500  618.01640    6.06909    5.42567    6.71252           1438300301798 
  618.01640  619.44108    4.67761    4.01278    5.34244           1438300301799 
  619.44108  620.86903    4.02344    3.46953    4.57734           1438300301800 
  620.86903  622.30029    5.52486    4.87585    6.17387           1438300301801 
  622.30029  623.73484    7.59248    6.85675    8.32820           1438300301802 
  623.73484  625.17269   10.21322    9.41305   11.01339           1438300301803 
  625.17269  626.61387   11.75875   10.87229   12.64521           1438300301804 
  626.61387  628.05836    9.19578    8.44220    9.94937           1438300301805 
  628.05836  629.50618    7.29586    6.62899    7.96272           1438300301806 
  629.50618  630.95734    4.72815    4.16553    5.29078           1438300301807 
  630.95734  632.41185    3.91411    3.38549    4.44273           1438300301808 
  632.41185  633.86971    1.87760    1.42174    2.33347           1438300301809 
  633.86971  635.33093    1.29360    0.87143    1.71578           1438300301810 
  635.33093  636.79552    1.93306    1.51602    2.35011           1438300301811 
  636.79552  638.26349    2.59523    2.13186    3.05860           1438300301812 
  638.26349  639.73484    4.05966    3.58249    4.53683           1438300301813 
  639.73484  641.20958    5.90090    5.30121    6.50059           1438300301814 
  641.20958  642.68772    5.63841    5.05339    6.22343           1438300301815 
  642.68772  644.16927    6.50739    5.86892    7.14585           1438300301816 
  644.16927  645.65423    5.09032    4.48028    5.70036           1438300301817 
  645.65423  647.14262    4.18127    3.62962    4.73292           1438300301818 
  647.14262  648.63443    4.81844    4.22404    5.41284           1438300301819 
  648.63443  650.12969    4.76154    4.16980    5.35327           1438300301820 
  650.12969  651.62839    3.76759    3.27392    4.26126           1438300301821 
  651.62839  653.13055    3.98174    3.43423    4.52925           1438300301822 
  653.13055  654.63617    3.43895    2.90454    3.97337           1438300301823 
  654.63617  656.14527    5.07755    4.39434    5.76076           1438300301824 
  656.14527  657.65784    5.46080    4.84402    6.07758           1438300301825 
  657.65784  659.17390    7.72404    6.99719    8.45089           1438300301826 
  659.17390  660.69345   11.55278   10.73833   12.36724           1438300301827 
  660.69345  662.21650   16.92983   15.92275   17.93691           1438300301828 
  662.21650  663.74307   18.11428   17.13239   19.09616           1438300301829 
  663.74307  665.27316   11.04149   10.23710   11.84587           1438300301830 
  665.27316  666.80677    5.25742    4.60157    5.91326           1438300301831 
  666.80677  668.34392    3.51310    2.99574    4.03047           1438300301832 
  668.34392  669.88461    3.34840    2.87283    3.82398           1438300301833 
  669.88461  671.42885    5.29194    4.65465    5.92922           1438300301834 
  671.42885  672.97666    6.52027    5.80177    7.23877           1438300301835 
  672.97666  674.52803    9.89403    8.91658   10.87148           1438300301836 
  674.52803  676.08298    9.06569    8.27870    9.85267           1438300301837 
  676.08298  677.64151    6.96012    6.31684    7.60340           1438300301838 
  677.64151  679.20363    5.61746    4.99890    6.23602           1438300301839 
  679.20363  680.76936    3.04694    2.58643    3.50746           1438300301840 
  680.76936  682.33869    2.25835    1.79033    2.72638           1438300301841 
  682.33869  683.91165    3.10219    2.66812    3.53626           1438300301842 
  683.91165  685.48823    2.64749    2.25134    3.04363           1438300301843 
  685.48823  687.06844    4.95761    4.46240    5.45283           1438300301844 
  687.06844  688.65230    6.64096    6.08941    7.19251           1438300301845 
  688.65230  690.23980    7.17522    6.57747    7.77296           1438300301846 
  690.23980  691.83097    6.24314    5.70241    6.78387           1438300301847 
  691.83097  693.42581    5.88555    5.29940    6.47169           1438300301848 
  693.42581  695.02432    3.70275    3.24546    4.16003           1438300301849 
  695.02432  696.62651    2.17854    1.78714    2.56994           1438300301850 
  696.62651  698.23240    1.99075    1.55395    2.42754           1438300301851 
  698.23240  699.84200    2.09968    1.68577    2.51359           1438300301852 
  699.84200  701.45530    2.06265    1.64464    2.48066           1438300301853 
  701.45530  703.07232    1.89249    1.49266    2.29233           1438300301854 
  703.07232  704.69307    1.54874    1.12853    1.96895           1438300301855 
  704.69307  706.31755    2.02297    1.64623    2.39972           1438300301856 
  706.31755  707.94578    3.65799    3.13412    4.18186           1438300301857 
  707.94578  709.57777    4.99263    4.41285    5.57241           1438300301858 
  709.57777  711.21351    5.83835    5.23567    6.44102           1438300301859 
  711.21351  712.85303    6.39956    5.77611    7.02301           1438300301860 
  712.85303  714.49633    6.55658    5.91188    7.20128           1438300301861 
  714.49633  716.14341    6.33672    5.72226    6.95117           1438300301862 
  716.14341  717.79429    6.31683    5.71387    6.91980           1438300301863 
  717.79429  719.44898    9.03383    8.30983    9.75783           1438300301864 
  719.44898  721.10748    8.82114    8.02568    9.61661           1438300301865 
  721.10748  722.76980    8.55725    7.77170    9.34281           1438300301866 
  722.76980  724.43596    4.62166    4.03984    5.20348           1438300301867 
  724.43596  726.10596    4.67486    4.01184    5.33788           1438300301868 
  726.10596  727.77981    2.56294    1.97396    3.15192           1438300301869 
  727.77981  729.45751    2.73827    2.21457    3.26198           1438300301870 
  729.45751  731.13908    3.07988    2.58765    3.57210           1438300301871 
  731.13908  732.82453    3.41940    2.92692    3.91189           1438300301872 
  732.82453  734.51387    4.44190    3.92134    4.96245           1438300301873 
  734.51387  736.20710    4.58395    4.07677    5.09113           1438300301874 
  736.20710  737.90423    4.48599    3.97169    5.00029           1438300301875 
  737.90423  739.60528    5.14582    4.63648    5.65515           1438300301876 
  739.60528  741.31024    3.79664    3.34820    4.24508           1438300301877 
  741.31024  743.01914    1.88551    1.47741    2.29361           1438300301878 
  743.01914  744.73197    3.78755    3.31553    4.25958           1438300301879 
  744.73197  746.44876    4.63338    4.08061    5.18616           1438300301880 
  746.44876  748.16950    5.55345    5.00677    6.10014           1438300301881 
