ENTRY            12853   19860129                             00001285300000001 
SUBENT        12853001   19860129                             00001285300100001 
BIB                  9         20                                 1285300100002 
INSTITUTE  (1USAANL)                                              1285300100003 
REFERENCE  (R,ANL-NDM-80,8305)                                    1285300100004 
AUTHOR     (W.P.POENITZ,J.F.WHALEN)                               1285300100005 
TITLE      NEUTRON TOTAL CROSS SECTION MEASUREMENTS IN THE ENERGY 1285300100006 
            REGION FROM 47 KEV TO 20 MEV                          1285300100007 
FACILITY   (DYNAM)                                                1285300100008 
CORRECTION THE DATA WERE CORRECTED FOR DEAD-TIME, BACKGROUND AND  1285300100009 
            RESONANCE SELF-SHIELDING. INSCATTERING OF NEUTRONS    1285300100010 
            WAS CALCULATED AND FOUND TO BE NEGLIGIBLE.            1285300100011 
ERR-ANALYS (ERR-T) TOTAL UNCERTAINTY                              1285300100012 
             SYSTEMATIC UNCERTAINITES IN PERCENT INCLUDE -        1285300100013 
                CORRELATED DEAD-TIME UNCERTAINTY       0.3-0.6    1285300100014 
                BACKGROUND CORRECTION                  0.3        1285300100015 
                SAMPLE THICKNESS                       0.5-1.0    1285300100016 
STATUS     DATA RECEIVED IN PRIVATE COMMUNICATION 12/14/83 FROM   1285300100017 
             W.P.POENITZ                                          1285300100018 
           (APRVD) W.P.POENITZ, 84/2/13.                          1285300100019 
HISTORY    (831220C)                                              1285300100020 
           (850806A) MISSING SUBENTRIES ADDED                     1285300100021 
           (860129A) BIB CORRECTION.                              1285300100022 
ENDBIB              20          0                                 1285300100023 
NOCOMMON             0          0                                 1285300100024 
ENDSUBENT           23          0                                 1285300199999 
SUBENT        12853002   19840106                             00001285300200001 
BIB                  5          6                                 1285300200002 
REACTION   (6-C-0(N,TOT),,SIG)                                    1285300200003 
N-SOURCE   (D-LI7) WHITE NEUTRON SPECTRUM                         1285300200004 
METHOD     (TOF)  8.414 METER FLIGHT PATH                         1285300200005 
SAMPLE     NATURAL CARBON                                         1285300200006 
DETECTOR   BLACK NEUTRON DETECTOR 7.62 CM RADIUS AND 17.78 CM HIGH1285300200007 
             WITH PULSE SHAPE DISCRIMINATION                      1285300200008 
ENDBIB               6          0                                 1285300200009 
NOCOMMON             0          0                                 1285300200010 
DATA                 5        167                                 1285300200011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T                 1285300200012 
N-SOURCE   (D-LI7) WHITE NEUTRON SPECTRUM                         1285304000004 
METHOD     (TOF)  8.414 METER FLIGHT PATH                         1285304000005 
SAMPLE     NATURAL INDIUM WITH A THICKNESS OF 0.0768 ATOMS/BARN   1285304000006 
DETECTOR   BLACK NEUTRON DETECTOR 7.62 CM RADIUS AND 17.78 CM HIGH1285304000007 
             WITH PULSE SHAPE DISCRIMINATION                      1285304000008 
ENDBIB               6          0                                 1285304000009 
NOCOMMON             0          0                                 1285304000010 
DATA                 5         65                                 1285304000011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T                 1285304000012 
MEV        MEV        MEV        B          B                     1285304000013 
  1.817E+00  9.087E-03  1.944E-02  5.684E+00  8.750E-02           1285304000014 
  1.856E+00  9.281E-03  1.974E-02  5.693E+00  8.764E-02           1285304000015 
  1.896E+00  9.482E-03  2.039E-02  5.586E+00  8.600E-02           1285304000016 
  1.938E+00  9.689E-03  2.110E-02  5.527E+00  8.123E-02           1285304000017 
  1.981E+00  9.903E-03  2.179E-02  5.480E+00  8.054E-02           1285304000018 
  2.025E+00  1.012E-02  2.253E-02  5.428E+00  7.977E-02           1285304000019 
  2.071E+00  1.035E-02  2.332E-02  5.486E+00  8.063E-02           1285304000020 
  2.118E+00  1.059E-02  2.415E-02  5.319E+00  7.466E-02           1285304000021 
  2.167E+00  1.084E-02  2.501E-02  5.319E+00  7.466E-02           1285304000022 
  2.218E+00  1.109E-02  2.588E-02  5.241E+00  7.356E-02           1285304000023 
  2.271E+00  1.135E-02  2.680E-02  5.196E+00  7.293E-02           1285304000024 
  2.325E+00  1.163E-02  2.779E-02  5.203E+00  7.303E-02           1285304000025 
  2.382E+00  1.191E-02  2.883E-02  5.104E+00  7.164E-02           1285304000026 
  2.441E+00  1.220E-02  2.992E-02  5.043E+00  7.238E-02           1285304000027 
  2.502E+00  1.251E-02  3.105E-02  4.969E+00  7.132E-02           1285304000028 
  2.565E+00  1.283E-02  3.225E-02  4.906E+00  6.745E-02           1285304000029 
  2.631E+00  1.315E-02  3.350E-02  4.892E+00  6.725E-02           1285304000030 
  2.699E+00  1.350E-02  3.483E-02  4.823E+00  6.631E-02           1285304000031 
  2.770E+00  1.385E-02  3.623E-02  4.696E+00  6.456E-02           1285304000032 
  2.844E+00  1.422E-02  3.769E-02  4.718E+00  6.486E-02           1285304000033 
  2.921E+00  1.460E-02  3.925E-02  4.639E+00  6.378E-02           1285304000034 
  3.001E+00  1.500E-02  4.089E-02  4.583E+00  6.301E-02           1285304000035 
  3.084E+00  1.542E-02  4.262E-02  4.528E+00  6.225E-02           1285304000036 
  3.171E+00  1.586E-02  4.443E-02  4.497E+00  6.182E-02           1285304000037 
  3.262E+00  1.631E-02  4.636E-02  4.403E+00  6.319E-02           1285304000038 
  3.357E+00  1.678E-02  4.841E-02  4.436E+00  6.098E-02           1285304000039 
  3.456E+00  1.728E-02  5.060E-02  4.229E+00  6.070E-02           1285304000040 
  3.559E+00  1.780E-02  5.289E-02  4.260E+00  5.857E-02           1285304000041 
  3.667E+00  1.834E-02  5.531E-02  4.274E+00  5.876E-02           1285304000042 
  3.780E+00  1.890E-02  5.794E-02  4.267E+00  5.866E-02           1285304000043 
  3.899E+00  1.950E-02  6.072E-02  4.228E+00  5.813E-02           1285304000044 
  4.023E+00  2.012E-02  6.362E-02  4.229E+00  6.070E-02           1285304000045 
  4.154E+00  2.077E-02  6.674E-02  4.220E+00  6.632E-02           1285304000046 
  4.290E+00  2.145E-02  7.010E-02  4.211E+00  7.556E-02           1285304000047 
  4.434E+00  2.217E-02  7.364E-02  4.126E+00  8.179E-02           1285304000048 
  4.585E+00  2.292E-02  7.747E-02  4.151E+00  8.229E-02           1285304000049 
  4.744E+00  2.372E-02  8.157E-02  4.136E+00  8.268E-02           1285304000050 
  4.911E+00  2.456E-02  8.588E-02  4.145E+00  8.355E-02           1285304000051 
  5.087E+00  2.544E-02  9.058E-02  4.284E+00  8.373E-02           1285304000052 
  5.273E+00  2.637E-02  9.564E-02  4.190E+00  8.536E-02           1285304000053 
  5.470E+00  2.735E-02  1.010E-01  4.105E+00  8.473E-02           1285304000054 
  5.678E+00  2.839E-02  1.068E-01  4.239E+00  8.636E-02           1285304000055 
  5.897E+00  2.949E-02  1.131E-01  4.299E+00  8.758E-02           1285304000056 
  6.130E+00  3.065E-02  1.199E-01  4.269E+00  9.086E-02           1285304000057 
  6.377E+00  3.188E-02  1.272E-01  4.310E+00  9.173E-02           1285304000058 
  6.639E+00  3.320E-02  1.352E-01  4.268E+00  9.084E-02           1285304000059 
  6.918E+00  3.459E-02  1.438E-01  4.392E+00  9.348E-02           1285304000060 
  7.214E+00  3.607E-02  1.531E-01  4.307E+00  9.593E-02           1285304000061 
  7.530E+00  3.765E-02  1.633E-01  4.385E+00  9.626E-02           1285304000062 
  7.867E+00  3.934E-02  1.744E-01  4.468E+00  9.890E-02           1285304000063 
  8.228E+00  4.114E-02  1.865E-01  4.437E+00  1.021E-01           1285304000064 
  8.613E+00  4.307E-02  1.997E-01  4.493E+00  1.073E-01           1285304000065 
  9.027E+00  4.513E-02  2.143E-01  4.507E+00  1.120E-01           1285304000066 
  9.470E+00  4.735E-02  2.303E-01  4.681E+00  1.164E-01           1285304000067 
  9.948E+00  4.974E-02  2.478E-01  4.526E+00  1.200E-01           1285304000068 
  1.046E+01  1.046E-01  2.673E-01  4.672E+00  1.161E-01           1285304000069 
  1.102E+01  1.102E-01  2.888E-01  4.512E+00  1.122E-01           1285304000070 
  1.162E+01  1.162E-01  3.126E-01  4.636E+00  1.026E-01           1285304000071 
  1.227E+01  1.227E-01  3.391E-01  4.542E+00  9.286E-02           1285304000072 
  1.297E+01  1.297E-01  3.687E-01  4.473E+00  8.380E-02           1285304000073 
  1.374E+01  1.374E-01  4.018E-01  4.496E+00  7.722E-02           1285304000074 
  1.458E+01  1.458E-01  4.389E-01  4.431E+00  7.281E-02           1285304000075 
  1.550E+01  1.550E-01  4.807E-01  4.356E+00  6.846E-02           1285304000076 
  1.650E+01  1.650E-01  5.279E-01  4.365E+00  6.860E-02           1285304000077 
  1.761E+01  1.761E-01  5.813E-01  4.260E+00  7.000E-02           1285304000078 
ENDDATA             67          0                                 1285304000079 
ENDSUBENT           78          0                                 1285304099999 
SUBENT        12853041   19840106                             00001285304100001 
BIB                  6          6                                 1285304100002 
REACTION   (50-SN-0(N,TOT),,SIG)                                  1285304100003 
N-SOURCE   (P-LI7) WHITE NEUTRON SPECTRUM                         1285304100004 
METHOD     (TOF)  3.32 METER FLIGHT PATH                          1285304100005 
SAMPLE     NATURAL TIN WITH A THICKNESS OF 0.0718 ATOMS/BARN      1285304100006 
DETECTOR   BLACK NEUTRON DETECTOR 5 CM RADIUS AND 15 CM HIGH      1285304100007 
ERR-ANALYS (ERR-S) STATISTICAL UNCERTAINTY                        1285304100008 
ENDBIB               6          0                                 1285304100009 
NOCOMMON             0          0                                 1285304100010 
DATA                 6          8                                 1285304100011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T      ERR-S      1285304100012 
MEV        MEV        MEV        B          B          B          1285304100013 
  4.700E-02  1.000E-03  4.000E-03  5.891E+00  5.143E-01  5.129E-011285304100014 
  6.000E-02  1.000E-03  6.000E-03  6.146E+00  2.886E-01  2.863E-011285304100015 
  7.800E-02  1.000E-03  9.000E-03  6.102E+00  2.668E-01  2.648E-011285304100016 
  1.010E-01  1.000E-03  1.000E-02  6.306E+00  2.860E-01  2.842E-011285304100017 
  1.240E-01  1.000E-03  1.000E-02  6.370E+00  2.649E-01  2.632E-011285304100018 
  1.460E-01  1.000E-03  9.000E-03  6.547E+00  2.542E-01  2.525E-011285304100019 
  1.680E-01  1.000E-03  9.000E-03  6.901E+00  2.340E-01  2.320E-011285304100020 
  1.970E-01  1.000E-03  1.400E-02  6.752E+00  2.736E-01  2.721E-011285304100021 
ENDDATA             10          0                                 1285304100022 
ENDSUBENT           21          0                                 1285304199999 
SUBENT        12853042   19840106                             00001285304200001 
BIB                  6          6                                 1285304200002 
REACTION   (50-SN-0(N,TOT),,SIG)                                  1285304200003 
N-SOURCE   (P-LI7) MONOENERGETIC NEUTRONS                         1285304200004 
METHOD     (TOF)  3.32 METER FLIGHT PATH                          1285304200005 
SAMPLE     NATURAL TIN WITH A THICKNESS OF 0.0718 ATOMS/BARN      1285304200006 
DETECTOR   BLACK NEUTRON DETECTOR 5 CM RADIUS AND 15 CM HIGH      1285304200007 
ERR-ANALYS (ERR-S) STATISTICAL UNCERTAINTY                        1285304200008 
ENDBIB               6          0                                 1285304200009 
NOCOMMON             0          0                                 1285304200010 
DATA                 6         20                                 1285304200011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T      ERR-S      1285304200012 
MEV        MEV        MEV        B          B          B          1285304200013 
  2.150E-01  5.000E-03  2.400E-02  6.688E+00  1.835E-01  1.813E-011285304200014 
  2.360E-01  5.000E-03  2.400E-02  6.593E+00  1.833E-01  1.812E-011285304200015 
  2.600E-01  5.000E-03  2.400E-02  7.011E+00  2.232E-01  2.213E-011285304200016 
  3.220E-01  5.000E-03  2.300E-02  7.032E+00  2.229E-01  2.210E-011285304200017 
  3.650E-01  5.000E-03  2.300E-02  6.507E+00  3.023E-01  3.011E-011285304200018 
  4.060E-01  5.000E-03  2.200E-02  6.544E+00  3.222E-01  3.211E-011285304200019 
  4.500E-01  5.000E-03  2.200E-02  7.052E+00  3.521E-01  3.510E-011285304200020 
  4.950E-01  5.000E-03  2.100E-02  6.768E+00  3.619E-01  3.609E-011285304200021 
  5.500E-01  5.000E-03  4.500E-02  6.846E+00  3.119E-01  3.107E-011285304200022 
  5.800E-01  5.000E-03  2.100E-02  6.905E+00  3.718E-01  3.708E-011285304200023 
  6.000E-01  4.000E-03  4.400E-02  6.815E+00  3.219E-01  3.206E-011285304200024 
  6.520E-01  4.000E-03  4.300E-02  6.934E+00  2.719E-01  2.705E-011285304200025 
  7.000E-01  4.000E-03  4.200E-02  6.943E+00  2.719E-01  2.705E-011285304200026 
  7.450E-01  4.000E-03  4.100E-02  6.972E+00  2.420E-01  2.404E-011285304200027 
  7.860E-01  4.000E-03  4.000E-02  6.942E+00  3.117E-01  3.105E-011285304200028 
  8.900E-01  4.000E-03  3.800E-02  6.672E+00  2.618E-01  2.604E-011285304200029 
  9.500E-01  4.000E-03  3.700E-02  6.712E+00  2.818E-01  2.805E-011285304200030 
  1.010E+00  4.000E-03  3.700E-02  6.641E+00  2.713E-01  2.700E-011285304200031 
  1.320E+00  4.000E-03  3.500E-02  6.232E+00  2.512E-01  2.500E-011285304200032 
  1.600E+00  3.000E-03  3.300E-02  6.022E+00  2.711E-01  2.700E-011285304200033 
ENDDATA             22          0                                 1285304200034 
ENDSUBENT           33          0                                 1285304299999 
SUBENT        12853043   19840106                             00001285304300001 
BIB                  5          6                                 1285304300002 
REACTION   (50-SN-0(N,TOT),,SIG)                                  1285304300003 
N-SOURCE   (D-LI7) WHITE NEUTRON SPECTRUM                         1285304300004 
METHOD     (TOF)  8.414 METER FLIGHT PATH                         1285304300005 
SAMPLE     NATURAL TIN WITH A THICKNESS OF 0.0940 ATOMS/BARN      1285304300006 
DETECTOR   BLACK NEUTRON DETECTOR 7.62 CM RADIUS AND 17.78 CM HIGH1285304300007 
             WITH PULSE SHAPE DISCRIMINATION                      1285304300008 
ENDBIB               6          0                                 1285304300009 
NOCOMMON             0          0                                 1285304300010 
DATA                 5         66                                 1285304300011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T                 1285304300012 
MEV        MEV        MEV        B          B                     1285304300013 
  1.817E+00  9.087E-03  1.944E-02  5.672E+00  6.430E-02           1285304300014 
  1.856E+00  9.281E-03  1.974E-02  5.625E+00  5.908E-02           1285304300015 
  1.896E+00  9.482E-03  2.039E-02  5.607E+00  5.890E-02           1285304300016 
  1.938E+00  9.689E-03  2.110E-02  5.548E+00  5.827E-02           1285304300017 
  1.981E+00  9.903E-03  2.179E-02  5.457E+00  5.732E-02           1285304300018 
  2.025E+00  1.012E-02  2.253E-02  5.426E+00  5.445E-02           1285304300019 
  2.071E+00  1.035E-02  2.332E-02  5.464E+00  5.298E-02           1285304300020 
  2.118E+00  1.059E-02  2.415E-02  5.331E+00  5.350E-02           1285304300021 
  2.167E+00  1.084E-02  2.501E-02  5.342E+00  5.361E-02           1285304300022 
  2.218E+00  1.109E-02  2.588E-02  5.282E+00  5.301E-02           1285304300023 
  2.271E+00  1.135E-02  2.680E-02  5.197E+00  4.829E-02           1285304300024 
  2.325E+00  1.163E-02  2.779E-02  5.127E+00  4.764E-02           1285304300025 
  2.382E+00  1.191E-02  2.883E-02  5.092E+00  4.731E-02           1285304300026 
  2.441E+00  1.220E-02  2.992E-02  4.985E+00  4.631E-02           1285304300027 
  2.502E+00  1.251E-02  3.105E-02  4.999E+00  4.645E-02           1285304300028 
  2.565E+00  1.283E-02  3.225E-02  4.969E+00  4.617E-02           1285304300029 
  2.631E+00  1.315E-02  3.350E-02  4.899E+00  4.552E-02           1285304300030 
  2.699E+00  1.350E-02  3.483E-02  4.788E+00  4.449E-02           1285304300031 
  2.770E+00  1.385E-02  3.623E-02  4.743E+00  4.407E-02           1285304300032 
  2.844E+00  1.422E-02  3.769E-02  4.726E+00  4.391E-02           1285304300033 
  2.921E+00  1.460E-02  3.925E-02  4.678E+00  4.347E-02           1285304300034 
  3.001E+00  1.500E-02  4.089E-02  4.572E+00  4.248E-02           1285304300035 
  3.084E+00  1.542E-02  4.262E-02  4.521E+00  4.201E-02           1285304300036 
  3.171E+00  1.586E-02  4.443E-02  4.505E+00  4.186E-02           1285304300037 
  3.262E+00  1.631E-02  4.636E-02  4.459E+00  4.143E-02           1285304300038 
  3.357E+00  1.678E-02  4.841E-02  4.419E+00  4.106E-02           1285304300039 
  3.456E+00  1.728E-02  5.060E-02  4.316E+00  4.010E-02           1285304300040 
  3.559E+00  1.780E-02  5.289E-02  4.293E+00  3.989E-02           1285304300041 
  3.667E+00  1.834E-02  5.531E-02  4.305E+00  4.000E-02           1285304300042 
  3.780E+00  1.890E-02  5.794E-02  4.316E+00  4.010E-02           1285304300043 
  3.899E+00  1.950E-02  6.072E-02  4.269E+00  3.966E-02           1285304300044 
  4.023E+00  2.012E-02  6.362E-02  4.302E+00  4.318E-02           1285304300045 
  4.154E+00  2.077E-02  6.674E-02  4.317E+00  4.670E-02           1285304300046 
  4.290E+00  2.145E-02  7.010E-02  4.287E+00  5.361E-02           1285304300047 
  4.434E+00  2.217E-02  7.364E-02  4.279E+00  6.088E-02           1285304300048 
  4.585E+00  2.292E-02  7.747E-02  4.190E+00  6.087E-02           1285304300049 
  4.744E+00  2.372E-02  8.157E-02  4.224E+00  6.502E-02           1285304300050 
  4.911E+00  2.456E-02  8.588E-02  4.278E+00  6.464E-02           1285304300051 
  5.087E+00  2.544E-02  9.058E-02  4.324E+00  6.533E-02           1285304300052 
  5.273E+00  2.637E-02  9.564E-02  4.164E+00  6.409E-02           1285304300053 
  5.470E+00  2.735E-02  1.010E-01  4.192E+00  6.572E-02           1285304300054 
  5.678E+00  2.839E-02  1.068E-01  4.197E+00  6.574E-02           1285304300055 
  5.897E+00  2.949E-02  1.131E-01  4.296E+00  6.876E-02           1285304300056 
  6.130E+00  3.065E-02  1.199E-01  4.217E+00  6.861E-02           1285304300057 
  6.377E+00  3.188E-02  1.272E-01  4.194E+00  7.198E-02           1285304300058 
  6.639E+00  3.320E-02  1.352E-01  4.325E+00  6.922E-02           1285304300059 
  6.918E+00  3.459E-02  1.438E-01  4.281E+00  7.238E-02           1285304300060 
  7.214E+00  3.607E-02  1.531E-01  4.399E+00  7.041E-02           1285304300061 
  7.530E+00  3.765E-02  1.633E-01  4.230E+00  7.572E-02           1285304300062 
  7.867E+00  3.934E-02  1.744E-01  4.435E+00  7.939E-02           1285304300063 
  8.228E+00  4.114E-02  1.865E-01  4.476E+00  8.012E-02           1285304300064 
  8.613E+00  4.307E-02  1.997E-01  4.601E+00  8.235E-02           1285304300065 
  9.027E+00  4.513E-02  2.143E-01  4.612E+00  8.677E-02           1285304300066 
  9.470E+00  4.735E-02  2.303E-01  4.661E+00  8.997E-02           1285304300067 
  9.948E+00  4.974E-02  2.478E-01  4.663E+00  9.404E-02           1285304300068 
  1.046E+01  1.046E-01  2.673E-01  4.743E+00  9.359E-02           1285304300069 
  1.102E+01  1.102E-01  2.888E-01  4.645E+00  8.738E-02           1285304300070 
  1.162E+01  1.162E-01  3.126E-01  4.735E+00  8.047E-02           1285304300071 
  1.227E+01  1.227E-01  3.391E-01  4.684E+00  7.078E-02           1285304300072 
  1.297E+01  1.297E-01  3.687E-01  4.585E+00  6.125E-02           1285304300073 
  1.374E+01  1.374E-01  4.018E-01  4.597E+00  5.748E-02           1285304300074 
  1.458E+01  1.458E-01  4.389E-01  4.558E+00  5.319E-02           1285304300075 
  1.550E+01  1.550E-01  4.807E-01  4.455E+00  4.839E-02           1285304300076 
  1.650E+01  1.650E-01  5.279E-01  4.401E+00  4.780E-02           1285304300077 
  1.761E+01  1.761E-01  5.813E-01  4.353E+00  5.080E-02           1285304300078 
  1.883E+01  1.883E-01  6.421E-01  4.227E+00  6.507E-02           1285304300079 
ENDDATA             68          0                                 1285304300080 
ENDSUBENT           79          0                                 1285304399999 
SUBENT        12853044   19840127                             00001285304400001 
BIB                  6          6                                 1285304400002 
REACTION   (51-SB-0(N,TOT),,SIG)                                  1285304400003 
INC-SOURCE (P-LI7) WHITE NEUTRON SPECTRUM                         1285304400004 
METHOD     (TOF)  3.32 METER FLIGHT PATH                          1285304400005 
SAMPLE     NATURAL ANTIMONY WITH A THICKNESS OF 0.0838 ATOMS/BARN 1285304400006 
DETECTOR   BLACK NEUTRON DETECTOR 5 CM RADIUS AND 15 CM HIGH      1285304400007 
ERR-ANALYS (ERR-S) STATISTICAL UNCERTAINTY                        1285304400008 
ENDBIB               6          0                                 1285304400009 
NOCOMMON             0          0                                 1285304400010 
DATA                 6          9                                 1285304400011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T      ERR-S      1285304400012 
MEV        MEV        MEV        B          B          B          1285304400013 
  4.700E-02  1.000E-03  4.000E-03  6.075E+00  6.619E-01  6.606E-011285304400014 
  6.000E-02  1.000E-03  6.000E-03  6.050E+00  3.570E-01  3.548E-011285304400015 
  7.800E-02  1.000E-03  9.000E-03  6.244E+00  3.459E-01  3.436E-011285304400016 
  1.010E-01  1.000E-03  1.000E-02  6.240E+00  3.450E-01  3.428E-011285304400017 
  1.240E-01  1.000E-03  1.000E-02  6.338E+00  3.344E-01  3.321E-011285304400018 
  1.460E-01  1.000E-03  9.000E-03  6.248E+00  3.138E-01  3.115E-011285304400019 
  1.680E-01  1.000E-03  9.000E-03  6.363E+00  2.937E-01  2.912E-011285304400020 
  1.970E-01  1.000E-03  1.400E-02  6.450E+00  2.737E-01  2.710E-011285304400021 
