EN-MIN     EN-MAX     E          DATA       DATA-ERR1             1050200200018 
MEV        MEV        MEV        B/SR/MEV   B/SR/MEV              1050200200019 
 5.958     16.939      0.847                                      1050200300216 
 6.027     17.060      0.853                                      1050200300217 
 6.097     16.921      0.846                                      1050200300218 
 6.168     16.466      0.823                                      1050200300219 
 6.241     16.256      0.813                                      1050200300220 
 6.315     16.264      0.813                                      1050200300221 
 6.390     16.270      0.813                                      1050200300222 
 6.447     16.197      0.810                                      1050200300223 
 6.486     15.854      0.793                                      1050200300224 
 6.525     17.114      0.856                                      1050200300225 
 6.564     15.469      0.773                                      1050200300226 
 6.604     17.409      0.870                                      1050200300227 
 6.644     16.593      0.830                                      1050200300228 
 6.684     16.819      0.841                                      1050200300229 
 6.725     16.162      0.808                                      1050200300230 
 6.766     15.656      0.783                                      1050200300231 
 6.808     16.367      0.818                                      1050200300232 
 6.850     17.448      0.872                                      1050200300233 
 6.892     15.239      0.762                                      1050200300234 
 6.935     15.045      0.752                                      1050200300235 
 6.978     15.517      0.776                                      1050200300236 
 7.021     15.370      0.768                                      1050200300237 
 7.065     15.712      0.786                                      1050200300238 
 7.110     14.824      0.741                                      1050200300239 
 7.155     13.942      0.697                                      1050200300240 
 7.200     14.405      0.720                                      1050200300241 
 7.245     15.279      0.764                                      1050200300242 
 7.291     15.305      0.765                                      1050200300243 
 7.338     15.352      0.768                                      1050200300244 
 7.385     15.434      0.772                                      1050200300245 
 7.432     14.774      0.739                                      1050200300246 
 7.480     15.654      0.783                                      1050200300247 
 7.528     15.480      0.774                                      1050200300248 
 7.577     15.078      0.754                                      1050200300249 
 7.627     14.703      0.735                                      1050200300250 
 7.676     14.028      0.701                                      1050200300251 
 7.727     14.044      0.702                                      1050200300252 
 7.777     14.777      0.739                                      1050200300253 
 7.829     15.618      0.781                                      1050200300254 
 7.880     14.661      0.733                                      1050200300255 
 7.933     15.352      0.768                                      1050200300256 
 7.985     14.404      0.720                                      1050200300257 
 8.039     13.393      0.670                                      1050200300258 
 8.093     15.594      0.780                                      1050200300259 
 8.147     15.135      0.757                                      1050200300260 
 8.202     13.264      0.663                                      1050200300261 
 8.258     14.481      0.724                                      1050200300262 
 8.314     14.558      0.728                                      1050200300263 
 8.370     15.508      0.775                                      1050200300264 
 8.428     14.884      0.744                                      1050200300265 
 8.485     14.067      0.703                                      1050200300266 
 8.544     13.953      0.698                                      1050200300267 
 8.603     14.849      0.742                                      1050200300268 
 8.663     13.788      0.689                                      1050200300269 
 8.723     13.735      0.687                                      1050200300270 
 8.784     13.337      0.667                                      1050200300271 
 8.845     13.264      0.663                                      1050200300272 
 8.908     12.330      0.616                                      1050200300273 
 8.971     12.826      0.641                                      1050200300274 
 9.034     12.211      0.611                                      1050200300275 
 9.098     12.687      0.634                                      1050200300276 
 9.163     12.108      0.605                                      1050200300277 
 9.229     12.297      0.615                                      1050200300278 
 9.295     10.757      0.538                                      1050200300279 
 9.363     11.479      0.574                                      1050200300280 
 9.430     13.104      0.655                                      1050200300281 
 9.499     12.450      0.622                                      1050200300282 
 9.568     12.135      0.607                                      1050200300283 
 9.638     11.731      0.587                                      1050200300284 
 9.709     12.341      0.617                                      1050200300285 
 9.781     12.640      0.632                                      1050200300286 
 9.853     11.747      0.595                                      1050200300287 
 9.926     11.060      0.590                                      1050200300288 
10.228     11.525      1.152                                      1050200300289 
10.748     10.500      1.313                                      1050200300290 
11.264     10.025      1.253                                      1050200300291 
11.771      9.925      1.489                                      1050200300292 
12.262      9.647      1.447                                      1050200300293 
12.721      7.659      1.340                                      1050200300294 
13.228      8.000      1.400                                      1050200300295 
13.755      8.521      1.491                                      1050200300296 
14.508      7.593      1.519                                      1050200300297 
15.540      6.448      1.290                                      1050200300298 
16.525      7.982      1.796                                      1050200300299 
17.526      6.541      1.472                                      1050200300300 
18.522      5.092      1.273                                      1050200300301 
19.506      4.463      1.116                                      1050200300302 
