ENTRY            D0512   20180522                             D117D051200000001 
SUBENT        D0512001   20180522                             D117D051200100001 
BIB                 11         32                                 D051200100002 
TITLE      Competition of coalescence and "fireball" processes    D051200100003 
            in nonequilibrium emission of light charged particles D051200100004 
            from p + Au collisions                                D051200100005 
AUTHOR     (A.Budzanowski, M.Fidelus, D.Filges, F.Goldenbaum,     D051200100006 
            H.Hodde, L.Jarczyk, B.Kamys, M.Kistryn, St.Kistryn,   D051200100007 
            St.Kliczewski, A.Kowalczyk, E.Kozik, P.Kulessa,       D051200100008 
            H.Machner, A.Magiera, B.Piskor-Ignatowicz, K.Pysz,    D051200100009 
            Z.Rudy, R.Siudak, M.Wojciechowski)                    D051200100010 
INSTITUTE  (3POLIFJ,3POLUJK,2GERJUL,2GERBON)                      D051200100011 
REFERENCE  (J,PR/C,78,024603,2008)                                D051200100012 
FACILITY   (SYNCY,2GERJUL) Synchrotron COSY                       D051200100013 
SAMPLE     Self-supporting Au target (300 ug/cm2 thick)           D051200100014 
DETECTOR   (TELES,SIBAR,CSICR) Telescopes consisting of Si        D051200100015 
            detectors of the following thicknesses:               D051200100016 
             50+400+6000 um (at 35 and 50 deg),                   D051200100017 
             50+400 um (at 80 deg),                               D051200100018 
             50+400+1000+2000 um (at 100 deg).                    D051200100019 
           Si telescope at 100 deg was also supplied with 7.5 cm  D051200100020 
            CsI scintillator detector standing outside the        D051200100021 
            scattering chamber.                                   D051200100022 
           At 15.6, 20, and 65 deg, the telescopes built of Si    D051200100023 
            detectors of the thickness of 90+1000+1000+90 um      D051200100024 
            each of them, with 7.5 cm CsI scintillator detectors  D051200100025 
            standing behind them are positioned outside the       D051200100026 
            chamber.                                              D051200100027 
MONITOR    (79-AU-197(P,X)4-BE-7,,SIG)                            D051200100028 
MONIT-REF  (,A.Bubak+,J,NIM/B,226,507,2004)                       D051200100029 
STATUS     (TABLE) Data were received from Dr.A.Bubak             D051200100030 
           (APRVD) Entry approved by Dr.A.Bubak                   D051200100031 
HISTORY    (20080904C) SD                                         D051200100032 
           (20090520A) SD: EN: MeV - GeV                          D051200100033 
           (20180522U) On. AUTHOR corrected.                      D051200100034 
ENDBIB              32          0                                 D051200100035 
COMMON               1          3                                 D051200100036 
ERR-1                                                             D051200100037 
PER-CENT                                                          D051200100038 
 10.0                                                             D051200100039 
ENDCOMMON            3          0                                 D051200100040 
ENDSUBENT           39          0                                 D051200199999 
SUBENT        D0512002   20090717                             D068D051200200001 
BIB                  1          1                                 D051200200002 
REACTION   (79-AU-197(P,X)1-H-1,,DA/DE)                           D051200200003 
ENDBIB               1          0                                 D051200200004 
NOCOMMON             0          0                                 D051200200005 
DATA                 5        819                                 D051200200006 
EN         ANG        E          DATA       DATA-ERR              D051200200007 
        1.2       15.6      212.5 1.0900E-02 4.1000E-03           D051200500073 
        1.2       15.6      215.5 1.0900E-02 4.4000E-03           D051200500074 
        1.2       15.6      218.5 3.1000E-03 3.1000E-03           D051200500075 
        1.2       15.6      221.5 1.4100E-02 4.7000E-03           D051200500076 
        1.2       15.6      224.5 1.0900E-02 4.4000E-03           D051200500077 
        1.2       15.6      227.5 9.4000E-03 3.8000E-03           D051200500078 
        1.2       15.6      230.5 1.5600E-02 4.9000E-03           D051200500079 
        1.2       15.6      233.5 9.4000E-03 3.8000E-03           D051200500080 
        1.2       15.6      236.5 7.8000E-03 3.5000E-03           D051200500081 
        1.2       15.6      239.5 4.7000E-03 3.5000E-03           D051200500082 
        1.2       15.6      242.5 1.0900E-02 4.1000E-03           D051200500083 
        1.2       15.6      245.5 3.1000E-03 3.1000E-03           D051200500084 
        1.2       15.6      248.5 1.0900E-02 4.1000E-03           D051200500085 
        1.2       15.6      251.5 3.1000E-03 2.7000E-03           D051200500086 
        1.2       15.6      254.5 7.8000E-03 3.5000E-03           D051200500087 
        1.2       15.6      257.5 7.8000E-03 3.5000E-03           D051200500088 
        1.2       15.6      260.5 6.3000E-03 3.5000E-03           D051200500089 
        1.2        20.       20.5     0.2816 7.5000E-03           D051200500090 
        1.2        20.       23.5     0.3018 8.0000E-03           D051200500091 
        1.2        20.       26.5      0.313 1.3000E-02           D051200500092 
        1.2        20.       29.5      0.252 1.8000E-02           D051200500093 
        1.2        20.       32.5      0.236 1.8000E-02           D051200500094 
        1.2        20.       35.5      0.188 1.6000E-02           D051200500095 
        1.2        20.       38.5      0.207 1.6000E-02           D051200500096 
        1.2        20.       41.5      0.196 1.6000E-02           D051200500097 
        1.2        20.       44.5      0.165 1.5000E-02           D051200500098 
        1.2        20.       47.5       0.13 1.3000E-02           D051200500099 
        1.2        20.       50.5 8.5000E-02 1.1000E-02           D051200500100 
        1.2        20.       53.5 9.9000E-02 1.2000E-02           D051200500101 
        1.2        20.       56.5      0.109 1.2000E-02           D051200500102 
        1.2        20.       59.5 6.7600E-02 9.7000E-03           D051200500103 
        1.2        20.       62.5 9.4000E-02 1.1000E-02           D051200500104 
        1.2        20.       68.5 7.1800E-02 1.0000E-02           D051200500105 
        1.2        20.       71.5 5.4000E-02 8.6000E-03           D051200500106 
        1.2        20.       77.5 7.6000E-02 1.0000E-02           D051200500107 
        1.2        20.       80.5 7.5000E-02 1.0000E-02           D051200500108 
        1.2        20.       83.5 5.8100E-02 9.0000E-03           D051200500109 
        1.2        20.       86.5 5.2600E-02 8.5000E-03           D051200500110 
        1.2        20.       89.5 5.5400E-02 8.8000E-03           D051200500111 
        1.2        20.       92.5 4.8400E-02 8.2000E-03           D051200500112 
        1.2        20.       95.5 4.1500E-02 7.6000E-03           D051200500113 
        1.2        20.       98.5 4.5900E-02 8.0000E-03           D051200500114 
        1.2        20.      101.5 3.3200E-02 6.8000E-03           D051200500115 
        1.2        20.      104.5 4.0100E-02 7.5000E-03           D051200500116 
        1.2        20.      107.5 4.7100E-02 8.1000E-03           D051200500117 
        1.2        20.      110.5 5.1200E-02 8.4000E-03           D051200500118 
        1.2        20.      113.5 4.0100E-02 7.5000E-03           D051200500119 
        1.2        20.      116.5 3.7400E-02 7.2000E-03           D051200500120 
        1.2        20.      119.5 3.8800E-02 7.3000E-03           D051200500121 
        1.2        20.      122.5 3.0500E-02 6.5000E-03           D051200500122 
        1.2        20.      125.5 4.2900E-02 7.7000E-03           D051200500123 
        1.2        20.      128.5 2.2100E-02 5.5000E-03           D051200500124 
        1.2        20.      131.5 2.4900E-02 5.9000E-03           D051200500125 
        1.2        20.      134.5 2.0800E-02 5.4000E-03           D051200500126 
        1.2        20.      137.5 2.2100E-02 5.5000E-03           D051200500127 
        1.2        20.      140.5 3.3200E-02 6.8000E-03           D051200500128 
        1.2        20.      143.5 2.0800E-02 5.4000E-03           D051200500129 
        1.2        20.      146.5 2.0800E-02 5.4000E-03           D051200500130 
        1.2        20.      149.5 3.1800E-02 6.6000E-03           D051200500131 
        1.2        20.      152.5 2.4900E-02 5.9000E-03           D051200500132 
        1.2        20.      155.5 2.9100E-02 6.3000E-03           D051200500133 
        1.2        20.      158.5 2.3500E-02 5.7000E-03           D051200500134 
        1.2        20.      161.5 3.0500E-02 6.5000E-03           D051200500135 
        1.2        20.      164.5 3.6000E-02 7.1000E-03           D051200500136 
        1.2        20.      167.5 2.4900E-02 5.9000E-03           D051200500137 
        1.2        20.      170.5 1.3800E-02 4.4000E-03           D051200500138 
        1.2        20.      173.5 2.4900E-02 5.9000E-03           D051200500139 
        1.2        20.      176.5 9.7000E-03 3.7000E-03           D051200500140 
        1.2        20.      179.5 2.2100E-02 5.5000E-03           D051200500141 
        1.2        20.      182.5 1.9400E-02 5.2000E-03           D051200500142 
        1.2        20.      185.5 1.5200E-02 4.6000E-03           D051200500143 
        1.2        20.      188.5 9.7000E-03 3.7000E-03           D051200500144 
        1.2        20.      191.5 1.9400E-02 5.2000E-03           D051200500145 
        1.2        20.      194.5 1.6600E-02 4.8000E-03           D051200500146 
        1.2        20.      197.5 1.2500E-02 4.2000E-03           D051200500147 
        1.2        20.      200.5 1.3800E-02 4.4000E-03           D051200500148 
        1.2        20.      203.5 8.3000E-03 3.4000E-03           D051200500149 
        1.2        20.      206.5 1.9400E-02 5.2000E-03           D051200500150 
        1.2        20.      209.5 1.9400E-02 5.2000E-03           D051200500151 
        1.2        20.      212.5 1.8000E-02 5.0000E-03           D051200500152 
        1.2        20.      215.5 1.1100E-02 3.9000E-03           D051200500153 
        1.2        20.      218.5 9.7000E-03 3.7000E-03           D051200500154 
        1.2        20.      221.5 1.2500E-02 4.2000E-03           D051200500155 
        1.2        20.      224.5 1.2500E-02 4.2000E-03           D051200500156 
        1.2        20.      227.5 5.5000E-03 2.8000E-03           D051200500157 
        1.2        20.      230.5 8.3000E-03 3.7000E-03           D051200500158 
        1.2        20.      233.5 1.1100E-02 3.9000E-03           D051200500159 
        1.2        20.      236.5 8.3000E-03 3.4000E-03           D051200500160 
        1.2        20.      239.5 9.7000E-03 3.7000E-03           D051200500161 
        1.2        20.      242.5 1.1100E-02 3.9000E-03           D051200500162 
        1.2        20.      245.5 1.2500E-02 4.4000E-03           D051200500163 
        1.2        20.      248.5 5.5000E-03 2.8000E-03           D051200500164 
        1.2        20.      251.5 5.5000E-03 2.8000E-03           D051200500165 
        1.2        35.        8.5 8.0000E-02 1.3000E-02           D051200500166 
        1.2        35.       11.5      0.112 1.5000E-02           D051200500167 
        1.2        35.       14.5      0.219 2.4000E-02           D051200500168 
        1.2        35.       17.5       0.29 2.8000E-02           D051200500169 
        1.2        35.       20.5      0.253 2.7000E-02           D051200500170 
        1.2        35.       23.5      0.231 2.5000E-02           D051200500171 
        1.2        35.       26.5      0.249 2.6000E-02           D051200500172 
        1.2        35.       29.5      0.154 1.1000E-02           D051200500173 
        1.2        35.       32.5     0.1662 7.6000E-03           D051200500174 
        1.2        35.       35.5     0.1516 7.3000E-03           D051200500175 
        1.2        35.       38.5     0.1412 7.0000E-03           D051200500176 
        1.2        35.       41.5     0.1294 6.7000E-03           D051200500177 
        1.2        35.       44.5     0.1322 7.7000E-03           D051200500178 
        1.2        35.       47.5     0.1374 7.8000E-03           D051200500179 
        1.2        35.       50.5     0.1071 6.1000E-03           D051200500180 
        1.2        35.       53.5     0.1082 6.1000E-03           D051200500181 
        1.2        35.       56.5     0.1078 6.1000E-03           D051200500182 
        1.2        35.       59.5     0.1029 6.0000E-03           D051200500183 
        1.2        35.       62.5 9.2200E-02 5.7000E-03           D051200500184 
        1.2        35.       65.5 9.3900E-02 6.3000E-03           D051200500185 
        1.2        35.       68.5 7.7900E-02 6.4000E-03           D051200500186 
        1.2        35.       71.5 7.6500E-02 5.8000E-03           D051200500187 
        1.2        35.       74.5 6.5700E-02 6.6000E-03           D051200500188 
        1.2        35.       77.5 7.5000E-02 1.1000E-02           D051200500189 
        1.2        35.       80.5 9.5000E-02 1.5000E-02           D051200500190 
        1.2        35.       83.5 4.7000E-02 1.1000E-02           D051200500191 
        1.2        35.       86.5 5.3000E-02 1.2000E-02           D051200500192 
        1.2        35.       89.5 7.5000E-02 1.4000E-02           D051200500193 
        1.2        35.       92.5 5.6000E-02 1.2000E-02           D051200500194 
        1.2        35.       95.5 5.0000E-02 1.2000E-02           D051200500195 
        1.2        50.        8.5 1.6300E-02 3.3000E-03           D051200500196 
        1.2        50.       11.5 2.4100E-02 7.2000E-03           D051200500197 
        1.2        50.       14.5 8.6000E-02 1.5000E-02           D051200500198 
        1.2        50.       17.5      0.168 2.1000E-02           D051200500199 
        1.2        50.       20.5      0.162 2.0000E-02           D051200500200 
        1.2        50.       23.5      0.175 2.1000E-02           D051200500201 
        1.2        50.       26.5      0.208 2.0000E-02           D051200500202 
        1.2        50.       29.5      0.172 1.2000E-02           D051200500203 
        1.2        50.       32.5     0.1332 8.3000E-03           D051200500204 
        1.2        50.       35.5     0.1147 6.4000E-03           D051200500205 
        1.2        50.       38.5     0.1062 6.2000E-03           D051200500206 
        1.2        50.       41.5     0.1043 5.7000E-03           D051200500207 
        1.2        50.       44.5     0.1053 5.7000E-03           D051200500208 
        1.2        50.       47.5 8.9300E-02 5.3000E-03           D051200500209 
        1.2        50.       50.5 8.3300E-02 5.1000E-03           D051200500210 
        1.2        50.       53.5 8.0200E-02 5.0000E-03           D051200500211 
        1.2        50.       56.5 8.5500E-02 5.2000E-03           D051200500212 
        1.2        50.       59.5 7.5800E-02 4.9000E-03           D051200500213 
        1.2        50.       62.5 6.6400E-02 4.6000E-03           D051200500214 
        1.2        50.       65.5 6.4200E-02 4.5000E-03           D051200500215 
        1.2        50.       68.5 6.5500E-02 4.5000E-03           D051200500216 
        1.2        50.       71.5 6.1100E-02 4.4000E-03           D051200500217 
        1.2        50.       74.5 6.3900E-02 4.5000E-03           D051200500218 
        1.2        50.       77.5 6.0200E-02 4.3000E-03           D051200500219 
        1.2        50.       80.5 5.3000E-02 4.1000E-03           D051200500220 
        1.2        50.       83.5 4.5700E-02 5.6000E-03           D051200500221 
        1.2        50.       86.5 4.4800E-02 6.4000E-03           D051200500222 
        1.2        50.       89.5 3.8500E-02 8.2000E-03           D051200500223 
        1.2        65.       20.5     0.1702 4.6000E-03           D051200500224 
        1.2        65.       23.5     0.1816 4.6000E-03           D051200500225 
        1.2        65.       26.5     0.1639 9.4000E-03           D051200500226 
        1.2        65.       29.5      0.157 1.2000E-02           D051200500227 
        1.2        65.       32.5      0.132 1.1000E-02           D051200500228 
        1.2        65.       35.5       0.13 1.1000E-02           D051200500229 
        1.2        65.       38.5      0.119 1.0000E-02           D051200500230 
        1.2        65.       41.5 9.5500E-02 9.4000E-03           D051200500231 
        1.2        65.       44.5 9.4700E-02 9.3000E-03           D051200500232 
        1.2        65.       47.5 7.3700E-02 8.2000E-03           D051200500233 
        1.2        65.       50.5 7.2000E-02 7.2000E-03           D051200500234 
        1.2        65.       53.5 6.9600E-02 8.2000E-03           D051200500235 
        1.2        65.       56.5 8.2200E-02 8.9000E-03           D051200500236 
        1.2        65.       59.5 8.0200E-02 8.8000E-03           D051200500237 
        1.2        65.       62.5 6.5700E-02 8.0000E-03           D051200500238 
        1.2        65.       65.5 6.4800E-02 7.9000E-03           D051200500239 
        1.2        65.       68.5 7.7400E-02 8.7000E-03           D051200500240 
        1.2        65.       71.5 4.2600E-02 6.4000E-03           D051200500241 
        1.2        65.       74.5 4.2600E-02 6.4000E-03           D051200500242 
        1.2        65.       77.5 3.2000E-02 5.6000E-03           D051200500243 
        1.2        65.       80.5 2.4200E-02 4.8000E-03           D051200500244 
        1.2        65.       83.5 2.8100E-02 5.2000E-03           D051200500245 
        1.2        65.       86.5 3.2900E-02 5.6000E-03           D051200500246 
        1.2        65.       89.5 2.4200E-02 4.8000E-03           D051200500247 
        1.2        65.       92.5 2.5200E-02 4.9000E-03           D051200500248 
        1.2        65.       95.5 2.0300E-02 4.4000E-03           D051200500249 
        1.2        65.       98.5 2.4200E-02 4.8000E-03           D051200500250 
