ENTRY            D0733   20141209                             D096D073300000001 
SUBENT        D0733001   20141209                             D096D073300100001 
BIB                 14         30                                 D073300100002 
TITLE      Sequential and simultaneous emission of particles from D073300100003 
            p+Al collisions at GeV energies                       D073300100004 
AUTHOR     (M.Fidelus, D.Filges, F.Goldenbaum, H.Hodde, A.Jany,   D073300100005 
            L.Jarczyk, B.Kamys, M.Kistryn, St.Kistryn,            D073300100006 
            St.Kliczewski, E.Kozik, P.Kulessa, H.Machner,         D073300100007 
            A.Magiera, B.Piskor-Ignatowicz, K.Pysz, Z.Rudy,       D073300100008 
            Sushil K.Sharma, R.Siudak, M.Wojciechowski)           D073300100009 
INSTITUTE  (3POLUJK,2GERJUL,2GERBON,3POLIFJ,2GERUDE)              D073300100010 
REFERENCE  (J,PR/C,89,054617,2014)                                D073300100011 
FACILITY   (SYNCH,2GERJUL) COSY                                   D073300100012 
EXP-YEAR   (2005)                                                 D073300100013 
SAMPLE     Self-supporting Al of 170 ug/cm2                       D073300100014 
DETECTOR   (TELES,SI,SI) Telescopes at 15.6, 20 and 65 deg were   D073300100015 
            installed in air behind 50 um stainless steel foils   D073300100016 
           (CSICR) Telescopes at 15.6, 20, 65 and 100 deg were    D073300100017 
            backed by a 7 cm thick CSI detector to detect high-   D073300100018 
            energy light charged-particles passing through the Si D073300100019 
            detectors.                                            D073300100020 
METHOD     (EDE) Mass and charge identification                   D073300100021 
MONITOR    (13-AL-27(P,X)4-BE-7,,SIG)                             D073300100022 
            8.023 mb at 1.2 GeV, 9.515 mb at 1.9 GeV, and         D073300100023 
            10.099 mb at 2.5 GeV                                  D073300100024 
MONIT-REF  (,A.Bubak+,J,NIM/B,226,507,2004)                       D073300100025 
ERR-ANALYS (ERR-S) Only statistical                               D073300100026 
           (ERR-1) Normalization at 3 proton energies (~9%)       D073300100027 
STATUS     (TABLE) Data received from Boguslaw Kamys              D073300100028 
           (APRVD) Approved by Boguslaw Kamys (2014-06-04)        D073300100029 
HISTORY    (20140603R) On. Received from Boguslaw Kamys.          D073300100030 
           (20140604C) On                                         D073300100031 
           (20141209A) On. Important corrections in 002-017.      D073300100032 
ENDBIB              30          0                                 D073300100033 
COMMON               1          3                                 D073300100034 
ERR-1                                                             D073300100035 
PER-CENT                                                          D073300100036 
 9.                                                               D073300100037 
ENDCOMMON            3          0                                 D073300100038 
ENDSUBENT           37          0                                 D073300199999 
SUBENT        D0733002   20141209                             D096D073300200001 
BIB                  2          2                                 D073300200002 
REACTION   (13-AL-27(P,X)1-H-1,,DA/DE)                            D073300200003 
HISTORY    (20141209A) On. Unit of EN corrected (MeV -> GeV)      D073300200004 
ENDBIB               2          0                                 D073300200005 
NOCOMMON             0          0                                 D073300200006 
DATA                 5        653                                 D073300200007 
EN         ANG        E          DATA       ERR-S                 D073300200008 
 1.2         15.6       93.5      0.000240   0.000085             D073301500011 
 1.2         15.6       97.0      0.000210   0.000110             D073301500012 
 1.2         15.6      103.5      0.000140   0.000110             D073301500013 
 1.2         15.6      109.5      0.000090   0.000052             D073301500014 
 1.2         15.6      111.5      0.000060   0.000042             D073301500015 
 1.2         20.0       92.5      0.000140   0.000110             D073301500016 
 1.2         20.0       95.5      0.000190   0.000120             D073301500017 
 1.2         20.0       97.5      0.000212   0.000075             D073301500018 
 1.2         20.0       99.5      0.000079   0.000046             D073301500019 
 1.2         20.0      102.5      0.000106   0.000053             D073301500020 
 1.2         20.0      105.0      0.000106   0.000075             D073301500021 
 1.2         20.0      110.5      0.000079   0.000046             D073301500022 
 1.2         35.0       35.5      0.005410   0.000950             D073301500023 
 1.2         35.0       38.5      0.003980   0.000820             D073301500024 
 1.2         35.0       41.5      0.003210   0.000730             D073301500025 
 1.2         35.0       44.5      0.002370   0.000630             D073301500026 
 1.2         35.0       47.5      0.001920   0.000570             D073301500027 
 1.2         35.0       50.5      0.001770   0.000550             D073301500028 
 1.2         35.0       53.5      0.001310   0.000470             D073301500029 
 1.2         35.0       56.5      0.000840   0.000380             D073301500030 
 1.2         35.0       59.5      0.000640   0.000330             D073301500031 
 1.2         35.0       62.5      0.000450   0.000270             D073301500032 
 1.2         35.0       65.5      0.000450   0.000270             D073301500033 
 1.2         35.0       68.5      0.000470   0.000280             D073301500034 
 1.2         35.0       71.5      0.000390   0.000260             D073301500035 
 1.2         35.0       74.0      0.000390   0.000210             D073301500036 
 1.2         35.0       78.5      0.000340   0.000140             D073301500037 
 1.2         35.0       81.0      0.000310   0.000190             D073301500038 
 1.2         35.0       84.0      0.000310   0.000190             D073301500039 
 1.2         50.0       30.5      0.005200   0.000890             D073301500040 
 1.2         50.0       33.5      0.004170   0.000800             D073301500041 
 1.2         50.0       36.5      0.003730   0.000750             D073301500042 
 1.2         50.0       39.5      0.002720   0.000640             D073301500043 
 1.2         50.0       42.5      0.002250   0.000580             D073301500044 
 1.2         50.0       45.5      0.001430   0.000460             D073301500045 
 1.2         50.0       48.5      0.001010   0.000390             D073301500046 
 1.2         50.0       51.5      0.000960   0.000380             D073301500047 
 1.2         50.0       53.5      0.001010   0.000230             D073301500048 
 1.2         50.0       56.5      0.000720   0.000330             D073301500049 
 1.2         50.0       59.5      0.000470   0.000270             D073301500050 
 1.2         50.0       62.5      0.000610   0.000300             D073301500051 
 1.2         50.0       65.5      0.000390   0.000240             D073301500052 
 1.2         50.0       68.5      0.000370   0.000240             D073301500053 
 1.2         50.0       74.0      0.000300   0.000180             D073301500054 
 1.2         50.0       79.5      0.000250   0.000110             D073301500055 
 1.2         80.0       38.5      0.002180   0.000480             D073301500056 
 1.2         80.0       41.5      0.001620   0.000420             D073301500057 
 1.2         80.0       44.5      0.001310   0.000380             D073301500058 
 1.2         80.0       47.5      0.000670   0.000270             D073301500059 
 1.2         80.0       50.5      0.000730   0.000280             D073301500060 
 1.2         80.0       53.5      0.000720   0.000280             D073301500061 
 1.2         80.0       56.5      0.000510   0.000230             D073301500062 
 1.2         80.0       59.5      0.000300   0.000180             D073301500063 
 1.2         80.0       62.5      0.000220   0.000150             D073301500064 
 1.2        100.0       36.5      0.000930   0.000290             D073301500065 
 1.2        100.0       41.5      0.000820   0.000270             D073301500066 
 1.2        100.0       44.5      0.000440   0.000200             D073301500067 
 1.2        100.0       47.5      0.000320   0.000170             D073301500068 
 1.2        100.0       50.5      0.000260   0.000150             D073301500069 
 1.2        100.0       53.5      0.000280   0.000160             D073301500070 
 1.2        100.0       55.5      0.000153   0.000069             D073301500071 
 1.2        100.0       60.5      0.000092   0.000053             D073301500072 
 1.9         15.6       90.5      0.000310   0.000230             D073301500073 
 1.9         15.6       92.5      0.000240   0.000120             D073301500074 
 1.9         15.6       94.5      0.000240   0.000120             D073301500075 
 1.9         15.6      110.5      0.000240   0.000120             D073301500076 
 1.9         20.0       92.5      0.000240   0.000190             D073301500077 
 1.9         20.0       94.5      0.000156   0.000090             D073301500078 
 1.9         20.0       98.0      0.000210   0.000150             D073301500079 
 1.9         35.0       35.5      0.006600   0.001500             D073301500080 
 1.9         35.0       38.5      0.004400   0.001200             D073301500081 
 1.9         35.0       41.5      0.003000   0.001000             D073301500082 
 1.9         35.0       44.5      0.002680   0.000940             D073301500083 
 1.9         35.0       47.5      0.002350   0.000880             D073301500084 
 1.9         35.0       50.5      0.001760   0.000760             D073301500085 
 1.9         35.0       53.5      0.001720   0.000750             D073301500086 
 1.9         35.0       56.5      0.001250   0.000640             D073301500087 
 1.9         35.0       59.5      0.000990   0.000570             D073301500088 
 1.9         35.0       62.5      0.000810   0.000520             D073301500089 
 1.9         35.0       65.5      0.000620   0.000450             D073301500090 
 1.9         35.0       68.0      0.000440   0.000310             D073301500091 
 1.9         35.0       71.5      0.000510   0.000410             D073301500092 
 1.9         35.0       79.5      0.000330   0.000190             D073301500093 
 1.9         35.0       84.5      0.000440   0.000220             D073301500094 
 1.9         35.0       90.5      0.000330   0.000190             D073301500095 
 1.9         50.0       30.5      0.005600   0.001300             D073301500096 
 1.9         50.0       33.5      0.004000   0.001100             D073301500097 
 1.9         50.0       36.5      0.003700   0.001000             D073301500098 
 1.9         50.0       39.5      0.003010   0.000950             D073301500099 
 1.9         50.0       42.5      0.002450   0.000850             D073301500100 
 1.9         50.0       45.5      0.001850   0.000740             D073301500101 
 1.9         50.0       48.5      0.001450   0.000660             D073301500102 
 1.9         50.0       51.5      0.000890   0.000510             D073301500103 
 1.9         50.0       54.5      0.001190   0.000590             D073301500104 
 1.9         50.0       57.5      0.000760   0.000480             D073301500105 
 1.9         50.0       65.5      0.000600   0.000240             D073301500106 
 1.9         65.0       91.0      0.000127   0.000096             D073301500107 
 1.9         80.0       38.5      0.002570   0.000740             D073301500108 
 1.9         80.0       41.5      0.001820   0.000620             D073301500109 
 1.9         80.0       44.5      0.001160   0.000500             D073301500110 
 1.9         80.0       47.5      0.001180   0.000500             D073301500111 
 1.9         80.0       50.5      0.000940   0.000450             D073301500112 
 1.9         80.0       53.5      0.000610   0.000360             D073301500113 
 1.9         80.0       56.5      0.000570   0.000350             D073301500114 
 1.9         80.0       59.0      0.000530   0.000270             D073301500115 
 1.9         80.0       62.5      0.000280   0.000250             D073301500116 
 1.9         80.0       65.5      0.000260   0.000230             D073301500117 
 1.9         80.0       74.5      0.000140   0.000100             D073301500118 
 1.9        100.0       36.5      0.001080   0.000440             D073301500119 
 1.9        100.0       39.5      0.001040   0.000430             D073301500120 
 1.9        100.0       42.5      0.000720   0.000360             D073301500121 
 1.9        100.0       45.5      0.000740   0.000370             D073301500122 
 1.9        100.0       48.5      0.000540   0.000310             D073301500123 
 1.9        100.0       51.5      0.000340   0.000250             D073301500124 
 1.9        100.0       54.5      0.000340   0.000250             D073301500125 
 1.9        100.0       65.5      0.000180   0.000100             D073301500126 
 1.9        100.0       67.5      0.000120   0.000085             D073301500127 
 2.5         15.6       90.5      0.000520   0.000330             D073301500128 
 2.5         15.6       93.5      0.000400   0.000290             D073301500129 
 2.5         15.6      105.5      0.000210   0.000120             D073301500130 
 2.5         20.0       92.5      0.000420   0.000280             D073301500131 
 2.5         20.0       94.5      0.000190   0.000110             D073301500132 
 2.5         20.0      105.5      0.000125   0.000088             D073301500133 
 2.5         35.0       35.5      0.006800   0.001600             D073301500134 
 2.5         35.0       38.5      0.004700   0.001400             D073301500135 
 2.5         35.0       41.5      0.003800   0.001200             D073301500136 
 2.5         35.0       44.5      0.002700   0.001000             D073301500137 
 2.5         35.0       47.5      0.002510   0.001000             D073301500138 
 2.5         35.0       50.5      0.002330   0.000960             D073301500139 
 2.5         35.0       53.5      0.001720   0.000820             D073301500140 
 2.5         35.0       56.5      0.001320   0.000720             D073301500141 
 2.5         35.0       59.5      0.000840   0.000580             D073301500142 
 2.5         35.0       62.5      0.000790   0.000560             D073301500143 
