EN         ANG        E          DATA       DATA-ERR              D801100200009 
MEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             D801100200010 
 23.        105.       16.75      1.3965E-02  2.369E-03           D801100400182 
 23.        105.       17.25      1.3965E-02  2.369E-03           D801100400183 
 23.        105.       17.75      1.2103E-02  2.123E-03           D801100400184 
 23.        105.       18.25      9.3102E-03  1.794E-03           D801100400185 
 23.        105.       18.75      3.7241E-03  1.017E-03           D801100400186 
 23.        105.       19.25      3.5379E-02  4.837E-03           D801100400187 
 23.        105.       19.75      2.9048E-01  3.301E-02           D801100400188 
 23.        105.       20.25      1.4338E-01  1.680E-02           D801100400189 
 34.         15.        8.25      5.8514E+00  9.363E-01           D801100400190 
 34.         15.        8.75      7.1790E+00  1.144E+00           D801100400191 
 34.         15.        9.25      8.6049E+00  1.368E+00           D801100400192 
 34.         15.        9.75      8.1378E+00  1.295E+00           D801100400193 
 34.         15.       10.25      9.7604E+00  1.549E+00           D801100400194 
 34.         15.       10.75      1.1408E+01  1.807E+00           D801100400195 
 34.         15.       11.25      1.0228E+01  1.622E+00           D801100400196 
 34.         15.       11.75      9.3425E+00  1.483E+00           D801100400197 
 34.         15.       12.25      9.7359E+00  1.545E+00           D801100400198 
 34.         15.       12.75      9.6867E+00  1.537E+00           D801100400199 
 34.         15.       13.25      1.0301E+01  1.634E+00           D801100400200 
 34.         15.       13.75      1.0941E+01  1.734E+00           D801100400201 
 34.         15.       14.25      1.1088E+01  1.757E+00           D801100400202 
 34.         15.       14.75      1.1137E+01  1.765E+00           D801100400203 
 34.         15.       15.25      1.2096E+01  1.915E+00           D801100400204 
 34.         15.       15.75      1.1309E+01  1.792E+00           D801100400205 
 34.         15.       16.25      1.1309E+00  1.792E+00           D801100400206 
 34.         15.       16.75      1.1383E+01  1.803E+00           D801100400207 
 34.         15.       17.25      1.1727E+01  1.857E+00           D801100400208 
 34.         15.       17.75      1.0523E+01  1.668E+00           D801100400209 
 34.         15.       18.25      1.1158E+01  1.834E+00           D801100400210 
 34.         15.       18.75      1.0916E+01  1.730E+00           D801100400211 
 34.         15.       19.25      1.0965E+01  1.738E+00           D801100400212 
 34.         15.       19.75      1.0965E+01  1.738E+00           D801100400213 
 34.         15.       20.25      1.0965E+01  1.738E+00           D801100400214 
 34.         15.       20.75      1.1309E+01  1.792E+00           D801100400215 
 34.         15.       21.25      1.0498E+01  1.665E+00           D801100400216 
 34.         15.       21.75      1.0228E+00  1.622E+00           D801100400217 
 34.         15.       22.25      9.7850E+00  1.553E+00           D801100400218 
 34.         15.       22.75      9.7604E+00  1.549E+00           D801100400219 
 34.         15.       23.25      1.0006E+01  1.587E+00           D801100400220 
 34.         15.       23.75      9.1212E+00  1.449E+00           D801100400221 
 34.         15.       24.25      9.4408E+00  1.499E+00           D801100400222 
 34.         15.       24.75      1.4702E+01  2.323E+00           D801100400223 
 34.         15.       25.25      1.4751E+01  2.331E+00           D801100400224 
 34.         15.       25.75      1.1408E+01  1.807E+00           D801100400225 
 34.         15.       26.25      8.8262E+00  1.403E+00           D801100400226 
 34.         15.       26.75      8.2853E+00  1.318E+00           D801100400227 
 34.         15.       27.25      7.9657E+00  1.268E+00           D801100400228 
 34.         15.       27.75      8.3591E+00  1.329E+00           D801100400229 
 34.         15.       28.25      8.7033E+00  1.383E+00           D801100400230 
 34.         15.       28.75      9.7850E+00  1.553E+00           D801100400231 
 34.         15.       29.25      9.2196E+00  1.464E+00           D801100400232 
 34.         15.       29.75      9.0966E+00  1.445E+00           D801100400233 
 34.         15.       30.25      9.9571E+00  1.580E+00           D801100400234 
 34.         15.       30.75      8.8508E+00  1.406E+00           D801100400235 
 34.         15.       31.25      1.0719E+01  1.609E+00           D801100400236 
 34.         15.       31.75      1.2686E+01  2.007E+00           D801100400237 
 34.         15.       32.25      1.9565E+01  3.132E+00           D801100400238 
 34.         15.       32.75      2.2673E+02  3.555E+01           D801100400239 
 34.         15.       33.25      7.1015E+02  1.113E+02           D801100400240 
 34.         15.       33.75      1.9472E+01  3.071E+00           D801100400241 
 34.         15.       34.25      2.2127E-01  5.062E-02           D801100400242 
 34.         30.        8.25      2.5743E-01  4.280E-02           D801100400243 
 34.         30.        8.75      3.1782E-01  5.228E-02           D801100400244 
 34.         30.        9.25      3.3689E-01  5.527E-02           D801100400245 
 34.         30.        9.75      4.0363E-01  6.573E-02           D801100400246 
 34.         30.       10.25      4.6402E-01  7.520E-02           D801100400247 
 34.         30.       10.75      5.2122E-01  8.417E-02           D801100400248 
 34.         30.       11.25      4.4813E-01  7.271E-02           D801100400249 
 34.         30.       11.75      4.5130E-01  7.321E-02           D801100400250 
 34.         30.       12.25      3.4325E-01  5.626E-02           D801100400251 
 34.         30.       12.75      3.9728E-01  6.474E-02           D801100400252 
 34.         30.       13.25      5.3712E-01  8.666E-02           D801100400253 
 34.         30.       13.75      5.4347E-01  8.766E-02           D801100400254 
 34.         30.       14.25      5.2440E-01  8.467E-02           D801100400255 
 34.         30.       14.75      5.9432E-01  9.563E-02           D801100400256 
 34.         30.       15.25      5.4029E-01  8.716E-02           D801100400257 
 34.         30.       15.75      5.6254E-01  9.065E-02           D801100400258 
 34.         30.       16.25      5.6890E-01  9.164E-02           D801100400259 
 34.         30.       16.75      6.5789E-01  1.056E-01           D801100400260 
 34.         30.       17.25      6.0386E-01  9.713E-02           D801100400261 
 34.         30.       17.75      5.7525E-01  9.764E-02           D801100400262 
 34.         30.       18.25      6.3564E-01  1.021E-01           D801100400263 
 34.         30.       18.75      6.9920E-01  1.121E-01           D801100400264 
 34.         30.       19.25      6.5153E-01  1.046E-01           D801100400265 
 34.         30.       19.75      5.7523E-01  9.264E-02           D801100400266 
 34.         30.       20.25      5.7843E-01  9.314E-02           D801100400267 
 34.         30.       20.75      6.6107E-01  1.061E-01           D801100400268 
 34.         30.       21.25      6.0386E-01  9.713E-02           D801100400269 
 34.         30.       21.75      5.3394E-01  8.616E-02           D801100400270 
 34.         30.       22.25      6.6424E-01  1.066E-01           D801100400271 
 34.         30.       22.75      5.2440E-01  8.457E-02           D801100400272 
 34.         30.       23.25      7.1510E-01  1.146E-01           D801100400273 
 34.         30.       23.75      5.9750E-01  9.613E-02           D801100400274 
 34.         30.       24.25      6.8013E-01  1.091E-01           D801100400275 
 34.         30.       24.75      6.0068E-01  9.663E-02           D801100400276 
 34.         30.       25.25      5.7525E-01  9.264E-02           D801100400277 
 34.         30.       25.75      5.7208E-01  9.214E-02           D801100400278 
 34.         30.       26.25      7.3416E-01  1.175E-01           D801100400279 
 34.         30.       26.75      6.1339E-01  9.862E-02           D801100400280 
 34.         30.       27.25      6.5153E-01  1.046E-01           D801100400281 
 34.         30.       27.75      7.6277E-01  1.220E-01           D801100400282 
 34.         30.       28.25      1.1473E+00  1.823E-01           D801100400283 
 34.         30.       28.75      5.1803E-01  8.367E-02           D801100400284 
 34.         30.       29.25      8.3587E-01  1.335E-01           D801100400285 
 34.         30.       29.75      6.8331E-01  1.096E-01           D801100400286 
 34.         30.       30.25      6.5471E-01  1.051E-01           D801100400287 
 34.         30.       30.75      9.4075E-01  1.499E-01           D801100400288 
 34.         30.       31.25      1.4365E+00  2.276E-01           D801100400289 
 34.         30.       31.75      2.2110E+00  3.521E-01           D801100400290 
 34.         30.       32.25      6.4641E+01  1.013E+01           D801100400291 
 34.         30.       32.75      3.5904E+01  5.629E+00           D801100400292 
 34.         30.       33.25      6.3564E-02  1.224E-02           D801100400293 
 34.         30.       33.75      1.5891E-02  4.339E-03           D801100400294 
 34.         45.        8.25      6.9339E-02  1.104E-02           D801100400295 
 34.         45.        8.75      7.6415E-02  1.305E-02           D801100400296 
 34.         45.        9.25      1.0472E-01  1.750E-02           D801100400297 
 34.         45.        9.75      1.0755E-01  1.795E-02           D801100400298 
 34.         45.       10.25      1.3868E-01  2.283E-02           D801100400299 
 34.         45.       10.75      1.1745E-01  1.950E-02           D801100400300 
 34.         45.       11.25      1.0189E-01  1.706E-02           D801100400301 
 34.         45.       11.75      9.6226E-02  1.617E-02           D801100400302 
 34.         45.       12.25      1.1321E-01  1.883E-02           D801100400303 
 34.         45.       12.75      1.3726E-01  2.261E-02           D801100400304 
 34.         45.       13.25      1.2028E-01  1.994E-02           D801100400305 
 34.         45.       13.75      1.3443E-01  2.217E-02           D801100400306 
 34.         45.       14.25      1.1604E-01  1.928E-02           D801100400307 
 34.         45.       14.75      1.4292E-01  2.350E-02           D801100400308 
 34.         45.       15.25      1.2577E-01  2.128E-02           D801100400309 
 34.         45.       15.75      1.2170E-01  2.017E-02           D801100400310 
 34.         45.       16.25      1.6840E-01  2.749E-02           D801100400311 
 34.         45.       16.75      1.3302E-01  2.194E-02           D801100400312 
 34.         45.       17.25      1.7123E-01  2.794E-02           D801100400313 
