ENTRY            C2186   20160404                             C158C2186  0    1 
SUBENT        C2186001   20160404                             C158C2186  1    1 
BIB                 13         36                                 C2186  1    2 
TITLE      Estimation of double differential angle-dependent      C2186  1    3 
            neutron production cross sections from tritons on     C2186  1    4 
            197Au at energies from 5.97 to 19.14 MeV              C2186  1    5 
AUTHOR     (M.Drosg, B.Hoop)                                      C2186  1    6 
INSTITUTE  (2AUSVIE)                                              C2186  1    7 
           (1USAUSA) Walden University, Minneapolis               C2186  1    8 
REFERENCE  (J,NSE,182,563,2016)                                   C2186  1    9 
REL-REF    (N,,M.Drosg,R,IAEA-NDS-87,2005) Rev.9 (May, 2005)      C2186  1   10 
           Description of DROSG-2000v2.21                         C2186  1   11 
EXP-YEAR   (1982)                                                 C2186  1   12 
FACILITY   (VDGT,1USALAS) LANL Ion Beam Facility (IBF)            C2186  1   13 
SAMPLE     Gas target (0.49 mg/cm2) in a cell (3.0 cm length)     C2186  1   14 
            with a molybdenum entrance window (5.3 mg/cm2) and a  C2186  1   15 
            gold beam stop (0.076 cm thick)                       C2186  1   16 
           The effective gold target thickness is the depth in    C2186  1   17 
            gold at which the triton beam has lost the same       C2186  1   18 
            amount of energy as in the gas of the gas-filled cell.C2186  1   19 
DETECTOR   (SCIN) 2" x 2" liquid  scintillator (NE213).           C2186  1   20 
           Efficiency at two pulse-height biases (minimum between C2186  1   21 
            25 keV and 60 keV peak in 241Am gamma spectrum,       C2186  1   22 
            Compton edge of 137Cs) was determined by              C2186  1   23 
           1) measuring 2H(t,n)4He and 1H(t,n)3He neutron yields  C2186  1   24 
            at about 30 neutron energies between 2.2 and 36.9 MeV;C2186  1   25 
           2) comparing them with DROSG-2000v2.21                 C2186  1   26 
METHOD     (TOF) Flight path of 3.61 m, the total time resolution C2186  1   27 
            of 2.1 nsec (FWHM of prompt gamma-ray peak)           C2186  1   28 
CORRECTION Corrections for the neutron interaction in gold, in    C2186  1   29 
            the target structure and in the air of the flight     C2186  1   30 
            path were obtained by means of a Monte Carlo          C2186  1   31 
            technique.                                            C2186  1   32 
STATUS     (APRVD) Corrected and approved by Manfred Drosg        C2186  1   33 
            (2015-10-04)                                          C2186  1   34 
HISTORY    (20150920R) Data received from Manfred Drosg           C2186  1   35 
           (20151002C) On                                         C2186  1   36 
           (20151004A) Corrected by Manfred Drosg                 C2186  1   37 
           (20160404U) On. REFERENCE: NSE vol#, page#, year added.C2186  1   38 
ENDBIB              36          0                                 C2186  1   39 
COMMON               2          3                                 C2186  1   40 
EN-ERR     ANG-ERR                                                C2186  1   41 
MEV        ADEG                                                   C2186  1   42 
 0.02       0.1                                                   C2186  1   43 
ENDCOMMON            3          0                                 C2186  1   44 
ENDSUBENT           43          0                                 C2186  199999 
SUBENT        C2186002   20151004                             C153C2186  2    1 
BIB                  4         10                                 C2186  2    2 
REACTION   (79-AU-197(T,X)0-NN-1,,DA/DE,,,DERIV)                  C2186  2    3 
ANALYSIS   The neutron yield for Au was obtained by the ratio     C2186  2    4 
            between the spectrum of the empty cell and that of    C2186  2    5 
            a cell filled with hydrogen multiplied by the factor  C2186  2    6 
             [m(Au)*dE(Au)]/[m(H)*dE(H)],                         C2186  2    7 
            where m and dE are the molar mass and energy loss,    C2186  2    8 
             respectively.                                        C2186  2    9 
ERR-ANALYS (ERR-S) Counting statistics                            C2186  2   10 
           (ERR-SYS) Scale uncertainty                            C2186  2   11 
STATUS     (TABLE) Data received from Manfred Drosg               C2186  2   12 
ENDBIB              10          0                                 C2186  2   13 
NOCOMMON             0          0                                 C2186  2   14 
DATA                 6       2215                                 C2186  2   15 
EN         ANG        E          DATA       ERR-S      ERR-SYS    C2186  2   16 
 19.14        90.2     19.7500      0.0089   0.0094     29.7      C2186  2 2075 
 19.14        90.2     20.5000      0.0151   0.0075     29.7      C2186  2 2076 
 19.14        90.2     21.5000      0.0069   0.0065     29.7      C2186  2 2077 
 19.14        90.2     22.5000      0.0135   0.0074     29.7      C2186  2 2078 
 19.14        90.2     23.5000      0.0202   0.0083     29.7      C2186  2 2079 
 19.14        90.2     24.5000      0.0001   0.0057     29.7      C2186  2 2080 
 19.14        90.2     25.5000      0.0029   0.0062     29.7      C2186  2 2081 
 19.14        90.2     26.5000      0.0048   0.0065     29.7      C2186  2 2082 
 19.14       120.3      0.5750    268.4417   1.3460     29.7      C2186  2 2083 
 19.14       120.3      0.7250    286.7591   1.2420     29.7      C2186  2 2084 
 19.14       120.3      0.8750    326.7395   1.2840     29.7      C2186  2 2085 
 19.14       120.3      1.0250    330.5763   1.2710     29.7      C2186  2 2086 
 19.14       120.3      1.1750    322.0341   1.2500     29.7      C2186  2 2087 
 19.14       120.3      1.3250    297.3870   1.2000     29.7      C2186  2 2088 
 19.14       120.3      1.4750    275.8488   1.1630     29.7      C2186  2 2089 
 19.14       120.3      1.6250    252.4305   1.1190     29.7      C2186  2 2090 
 19.14       120.3      1.7750    230.9661   1.0800     29.7      C2186  2 2091 
 19.14       120.3      1.9250    208.5109   1.0360     29.7      C2186  2 2092 
 19.14       120.3      2.1000    182.8146   0.8494     29.7      C2186  2 2093 
 19.14       120.3      2.3000    155.1897   0.7900     29.7      C2186  2 2094 
 19.14       120.3      2.5000    129.1530   0.7275     29.7      C2186  2 2095 
 19.14       120.3      2.7000    108.1003   0.6726     29.7      C2186  2 2096 
 19.14       120.3      2.9000     88.0436   0.6137     29.7      C2186  2 2097 
 19.14       120.3      3.1000     74.2451   0.5698     29.7      C2186  2 2098 
 19.14       120.3      3.3000     62.3408   0.5296     29.7      C2186  2 2099 
 19.14       120.3      3.5000     52.5092   0.4927     29.7      C2186  2 2100 
 19.14       120.3      3.7000     43.6827   0.4516     29.7      C2186  2 2101 
 19.14       120.3      3.9000     35.8631   0.4103     29.7      C2186  2 2102 
 19.14       120.3      4.1250     29.8905   0.3408     29.7      C2186  2 2103 
 19.14       120.3      4.3750     25.1857   0.3214     29.7      C2186  2 2104 
 19.14       120.3      4.6250     20.4958   0.2947     29.7      C2186  2 2105 
 19.14       120.3      4.8750     16.4787   0.2669     29.7      C2186  2 2106 
 19.14       120.3      5.1250     13.8017   0.2464     29.7      C2186  2 2107 
 19.14       120.3      5.3750     11.3908   0.2261     29.7      C2186  2 2108 
 19.14       120.3      5.6250      9.4740   0.2081     29.7      C2186  2 2109 
 19.14       120.3      5.8750      7.9214   0.1926     29.7      C2186  2 2110 
 19.14       120.3      6.1250      6.6172   0.1782     29.7      C2186  2 2111 
 19.14       120.3      6.3750      5.6876   0.1666     29.7      C2186  2 2112 
 19.14       120.3      6.6250      4.9304   0.1573     29.7      C2186  2 2113 
 19.14       120.3      6.8750      4.3206   0.1500     29.7      C2186  2 2114 
 19.14       120.3      7.1250      3.8073   0.1433     29.7      C2186  2 2115 
 19.14       120.3      7.3750      3.3120   0.1352     29.7      C2186  2 2116 
 19.14       120.3      7.6250      2.8579   0.1250     29.7      C2186  2 2117 
 19.14       120.3      7.8750      2.3775   0.1132     29.7      C2186  2 2118 
 19.14       120.3      8.1500      2.0047   0.0966     29.7      C2186  2 2119 
 19.14       120.3      8.4500      1.8540   0.0956     29.7      C2186  2 2120 
 19.14       120.3      8.7500      1.7001   0.0927     29.7      C2186  2 2121 
 19.14       120.3      9.0500      1.5009   0.0866     29.7      C2186  2 2122 
 19.14       120.3      9.3500      1.2455   0.0783     29.7      C2186  2 2123 
 19.14       120.3      9.6500      1.1049   0.0746     29.7      C2186  2 2124 
 19.14       120.3      9.9500      1.0002   0.0727     29.7      C2186  2 2125 
 19.14       120.3     10.2500      0.9254   0.0716     29.7      C2186  2 2126 
 19.14       120.3     10.5500      0.8699   0.0702     29.7      C2186  2 2127 
 19.14       120.3     10.8500      0.7057   0.0622     29.7      C2186  2 2128 
 19.14       120.3     11.1500      0.6054   0.0578     29.7      C2186  2 2129 
 19.14       120.3     11.4500      0.5623   0.0560     29.7      C2186  2 2130 
 19.14       120.3     11.7500      0.4615   0.0512     29.7      C2186  2 2131 
 19.14       120.3     12.0500      0.3936   0.0472     29.7      C2186  2 2132 
 19.14       120.3     12.3500      0.3419   0.0440     29.7      C2186  2 2133 
 19.14       120.3     12.6500      0.2870   0.0409     29.7      C2186  2 2134 
 19.14       120.3     12.9500      0.2517   0.0392     29.7      C2186  2 2135 
 19.14       120.3     13.2500      0.2063   0.0366     29.7      C2186  2 2136 
 19.14       120.3     13.5500       .2169   0.2619     29.7      C2186  2 2137 
 19.14       120.3     13.8500      0.2274   0.0388     29.7      C2186  2 2138 
 19.14       120.3     14.2500      0.1510   0.0257     29.7      C2186  2 2139 
 19.14       120.3     14.7500      0.1195   0.0236     29.7      C2186  2 2140 
 19.14       120.3     15.2500      0.0885   0.0212     29.7      C2186  2 2141 
 19.14       120.3     15.7500      0.0792   0.0205     29.7      C2186  2 2142 
 19.14       120.3     16.2500      0.0658   0.0196     29.7      C2186  2 2143 
 19.14       120.3     16.7500      0.0298   0.0164     29.7      C2186  2 2144 
 19.14       120.3     17.2500      0.0251   0.0160     29.7      C2186  2 2145 
 19.14       120.3     17.7500      0.0121   0.0146     29.7      C2186  2 2146 
 19.14       120.3     18.2500       .0162   0.2017     29.7      C2186  2 2147 
 19.14       120.3     18.7500      0.0201   0.0157     29.7      C2186  2 2148 
 19.14       120.3     19.2500      0.0068   0.0142     29.7      C2186  2 2149 
 19.14       120.3     19.7500      0.0001   0.0135     29.7      C2186  2 2150 
 19.14       120.3     20.5000      0.0017   0.0098     29.7      C2186  2 2151 
 19.14       120.3     21.5000      0.0107   0.0107     29.7      C2186  2 2152 
 19.14       120.3     22.5000      0.0188   0.0115     29.7      C2186  2 2153 
 19.14       120.3     23.5000      0.0041   0.0103     29.7      C2186  2 2154 
 19.14       120.3     24.5000      0.0041   0.0104     29.7      C2186  2 2155 
 19.14       120.3     25.5000      0.0065   0.0108     29.7      C2186  2 2156 
 19.14       120.3     26.5000      0.0135   0.0115     29.7      C2186  2 2157 
 19.14       145.1      0.5750    270.4572   1.3510     29.7      C2186  2 2158 
 19.14       145.1      0.7250    287.8429   1.2420     29.7      C2186  2 2159 
 19.14       145.1      0.8750    323.6814   1.2730     29.7      C2186  2 2160 
 19.14       145.1      1.0250    327.8054   1.2640     29.7      C2186  2 2161 
 19.14       145.1      1.1750    317.6609   1.2390     29.7      C2186  2 2162 
 19.14       145.1      1.3250    293.2784   1.1900     29.7      C2186  2 2163 
 19.14       145.1      1.4750    267.4256   1.1400     29.7      C2186  2 2164 
 19.14       145.1      1.6250    246.6011   1.1040     29.7      C2186  2 2165 
 19.14       145.1      1.7750    223.2329   1.0610     29.7      C2186  2 2166 
 19.14       145.1      1.9250    202.8926   1.0190     29.7      C2186  2 2167 
 19.14       145.1      2.1000    175.7535   0.8287     29.7      C2186  2 2168 
 19.14       145.1      2.3000    148.5864   0.7699     29.7      C2186  2 2169 
 19.14       145.1      2.5000    123.9452   0.7114     29.7      C2186  2 2170 
 19.14       145.1      2.7000    104.0311   0.6602     29.7      C2186  2 2171 
 19.14       145.1      2.9000     86.6283   0.6103     29.7      C2186  2 2172 
 19.14       145.1      3.1000     72.9606   0.5667     29.7      C2186  2 2173 
 19.14       145.1      3.3000     59.8799   0.5198     29.7      C2186  2 2174 
 19.14       145.1      3.5000     50.0012   0.4813     29.7      C2186  2 2175 
 19.14       145.1      3.7000     42.7660   0.4512     29.7      C2186  2 2176 
 19.14       145.1      3.9000     35.1814   0.4144     29.7      C2186  2 2177 
 19.14       145.1      4.1250     29.2885   0.3421     29.7      C2186  2 2178 
 19.14       145.1      4.3750     23.1138   0.3075     29.7      C2186  2 2179 
 19.14       145.1      4.6250     19.5282   0.2871     29.7      C2186  2 2180 
 19.14       145.1      4.8750     15.9573   0.2638     29.7      C2186  2 2181 
 19.14       145.1      5.1250     13.2523   0.2442     29.7      C2186  2 2182 
 19.14       145.1      5.3750     10.8245   0.2234     29.7      C2186  2 2183 
 19.14       145.1      5.6250      8.9138   0.2048     29.7      C2186  2 2184 
 19.14       145.1      5.8750      7.4998   0.1901     29.7      C2186  2 2185 
 19.14       145.1      6.1250      5.9918   0.1720     29.7      C2186  2 2186 
 19.14       145.1      6.3750      5.1704   0.1608     29.7      C2186  2 2187 
 19.14       145.1      6.6250      4.5774   0.1532     29.7      C2186  2 2188 
 19.14       145.1      6.8750      4.0389   0.1464     29.7      C2186  2 2189 
 19.14       145.1      7.1250      3.2727   0.1344     29.7      C2186  2 2190 
 19.14       145.1      7.3750      2.8947   0.1278     29.7      C2186  2 2191 
 19.14       145.1      7.6250      2.4770   0.1181     29.7      C2186  2 2192 
 19.14       145.1      7.8750      2.1796   0.1103     29.7      C2186  2 2193 
 19.14       145.1      8.1500      1.9317   0.0970     29.7      C2186  2 2194 
 19.14       145.1      8.4500      1.6503   0.0930     29.7      C2186  2 2195 
 19.14       145.1      8.7500      1.5160   0.0910     29.7      C2186  2 2196 
 19.14       145.1      9.0500      1.3529   0.0862     29.7      C2186  2 2197 
 19.14       145.1      9.3500      1.0966   0.0777     29.7      C2186  2 2198 
 19.14       145.1      9.6500      1.0479   0.0769     29.7      C2186  2 2199 
 19.14       145.1      9.9500      0.9484   0.0748     29.7      C2186  2 2200 
 19.14       145.1     10.2500      0.8221   0.0709     29.7      C2186  2 2201 
 19.14       145.1     10.5500      0.6977   0.0654     29.7      C2186  2 2202 
 19.14       145.1     10.8500      0.6917   0.0642     29.7      C2186  2 2203 
 19.14       145.1     11.1500      0.6084   0.0603     29.7      C2186  2 2204 
 19.14       145.1     11.4500      0.5705   0.0589     29.7      C2186  2 2205 
 19.14       145.1     11.7500      0.4938   0.0554     29.7      C2186  2 2206 
 19.14       145.1     12.0500      0.4219   0.0515     29.7      C2186  2 2207 
 19.14       145.1     12.3500      0.3533   0.0476     29.7      C2186  2 2208 
 19.14       145.1     12.6500      0.2620   0.0428     29.7      C2186  2 2209 
 19.14       145.1     12.9500      0.2155   0.0408     29.7      C2186  2 2210 
 19.14       145.1     13.2500      0.2392   0.0427     29.7      C2186  2 2211 
 19.14       145.1     13.5500      0.7568   0.1747     29.7      C2186  2 2212 
 19.14       145.1     13.8500      0.2343   0.0435     29.7      C2186  2 2213 
 19.14       145.1     14.2500      0.1785   0.0313     29.7      C2186  2 2214 
 19.14       145.1     14.7500      0.1679   0.0311     29.7      C2186  2 2215 
 19.14       145.1     15.2500      0.0970   0.0265     29.7      C2186  2 2216 
 19.14       145.1     15.7500      0.1097   0.0273     29.7      C2186  2 2217 
 19.14       145.1     16.2500      0.1031   0.0272     29.7      C2186  2 2218 
 19.14       145.1     16.7500      0.0834   0.0261     29.7      C2186  2 2219 
 19.14       145.1     17.2500      0.1270   0.0289     29.7      C2186  2 2220 
 19.14       145.1     17.7500      0.0789   0.0260     29.7      C2186  2 2221 
 19.14       145.1     18.2500      0.5275   0.1357     29.7      C2186  2 2222 
 19.14       145.1     18.7500      0.0117   0.0215     29.7      C2186  2 2223 
 19.14       145.1     19.2500      0.0456   0.0243     29.7      C2186  2 2224 
 19.14       145.1     19.7500      0.0626   0.0257     29.7      C2186  2 2225 
 19.14       145.1     20.5000      0.0406   0.0173     29.7      C2186  2 2226 
 19.14       145.1     21.5000      0.0250   0.0165     29.7      C2186  2 2227 
 19.14       145.1     22.5000      0.0055   0.0156     29.7      C2186  2 2228 
 19.14       145.1     23.5000      0.0115   0.0160     29.7      C2186  2 2229 
 19.14       145.1     24.5000      0.0313   0.0174     29.7      C2186  2 2230 
 19.14       145.1     25.5000      0.0001   0.0157     29.7      C2186  2 2231 
 19.14       145.1     26.5000      0.0122   0.0167     29.7      C2186  2 2232 
ENDDATA           2217          0                                 C2186  2 2233 
ENDSUBENT         2232          0                                 C2186  299999 
SUBENT        C2186003   20160404                             C158C2186  3    1 
BIB                  6          8                                 C2186  3    2 
REACTION   (79-AU-197(T,X)0-NN-1,PAR,DA,,,DERIV)                  C2186  3    3 
ANALYSIS   (INTED)                                                C2186  3    4 
FLAG       (1.) This small statistical uncertainty just means     C2186  3    5 
            that 10E+6 counts have been recorded in this spectrum C2186  3    6 
ERR-ANALYS (ERR-S) Statistical                                    C2186  3    7 
STATUS     (TABLE) Table II of Nucl.Sci.Eng.182(2016)563          C2186  3    8 
           (DEP,C2186002) Double differential cross section given C2186  3    9 
HISTORY    (20160404U) On. STATUS: NSE vol#, page#, year added.   C2186  3   10 
ENDBIB               8          0                                 C2186  3   11 
NOCOMMON             0          0                                 C2186  3   12 
DATA                 6         40                                 C2186  3   13 
EN         E-MIN      ANG        DATA       ERR-S      FLAG       C2186  3   14 
MEV        MEV        ADEG       MB/SR      MB/SR      NO-DIM     C2186  3   15 
  5.97      0.5          0.        27.60     0.34                 C2186  3   16 
  5.97      0.5         15.        25.61     0.31                 C2186  3   17 
  5.97      0.5         30.        23.72     0.34                 C2186  3   18 
  5.97      0.5         60.        25.40     0.47                 C2186  3   19 
  5.97      0.5         90.        23.72     0.47                 C2186  3   20 
  5.97      0.5        120.        19.47     0.41                 C2186  3   21 
  5.97      0.5        145.        18.33     0.39                 C2186  3   22 
  5.97      2.           0.        13.78     0.23                 C2186  3   23 
  7.47      0.5          0.        57.51     0.47                 C2186  3   24 
  7.47      0.5         15.        54.80     0.51                 C2186  3   25 
  7.47      0.5         30.        50.95     0.43                 C2186  3   26 
  7.47      0.5         60.        49.84     0.41                 C2186  3   27 
  7.47      0.5         90.        48.09     0.43                 C2186  3   28 
  7.47      0.5        120.        39.93     0.38                 C2186  3   29 
  7.47      0.5        145.        35.91     0.36                 C2186  3   30 
  7.47      2.           0.        27.13     0.36                 C2186  3   31 
 10.45      0.5          0.       109.6      0.5                  C2186  3   32 
 10.45      0.5         15.       104.9      0.5                  C2186  3   33 
 10.45      0.5         30.        99.31     0.45                 C2186  3   34 
 10.45      0.5         60.        92.95     0.45                 C2186  3   35 
 10.45      0.5         90.        87.00     0.45                 C2186  3   36 
 10.45      0.5        120.        76.82     0.40                 C2186  3   37 
 10.45      0.5        145.        48.90     0.28                 C2186  3   38 
 10.45      2.           0.        56.91     0.38                 C2186  3   39 
 16.41      0.5          0.       464.6      1.2                  C2186  3   40 
 16.41      0.5         15.       442.68     0.60                 C2186  3   41 
 16.41      0.5         30.       401.62     0.56                 C2186  3   42 
 16.41      0.5         50.       373.90     0.70                 C2186  3   43 
 16.41      0.5         60.       353.74     0.70                 C2186  3   44 
 16.41      0.5         90.       300.59     0.49                 C2186  3   45 
 16.41      0.5        120.       299.43     0.47                 C2186  3   46 
 16.41      0.5        145.       288.84     0.46                 C2186  3   47 
 16.41      2.           0.       241.54     0.87                 C2186  3   48 
 19.14      0.5          0.       987.53     0.94                 C2186  3   49 
 19.14      0.5         30.       859.839    0.86       1.        C2186  3   50 
 19.14      0.5         60.       741.76     0.79                 C2186  3   51 
 19.14      0.5         90.       661.76     0.78                 C2186  3   52 
 19.14      0.5        120.       650.65     0.74                 C2186  3   53 
 19.14      0.5        145.       637.60     0.73                 C2186  3   54 
 19.14      2.           0.       517.01     0.73                 C2186  3   55 
ENDDATA             42          0                                 C2186  3   56 
ENDSUBENT           55          0                                 C2186  399999 
SUBENT        C2186004   20160404                             C158C2186  4    1 
BIB                  5          6                                 C2186  4    2 
REACTION   (79-AU-197(T,X)0-NN-1,PAR,SIG,,,DERIV)                 C2186  4    3 
ANALYSIS   (INTAD)                                                C2186  4    4 
ERR-ANALYS (ERR-S) Statistical                                    C2186  4    5 
STATUS     (TABLE) Table II of Nucl.Sci.Eng.182(2016)563          C2186  4    6 
           (DEP,C2186003) Angular differential cross section givenC2186  4    7 
HISTORY    (20160404U) On. STATUS: NSE vol#, page#, year added.   C2186  4    8 
ENDBIB               6          0                                 C2186  4    9 
COMMON               1          3                                 C2186  4   10 
E-MIN                                                             C2186  4   11 
MEV                                                               C2186  4   12 
 0.5                                                              C2186  4   13 
ENDCOMMON            3          0                                 C2186  4   14 
DATA                 3          5                                 C2186  4   15 
EN         DATA       ERR-S                                       C2186  4   16 
MEV        B          B                                           C2186  4   17 
  5.97      0.27       0.11                                       C2186  4   18 
  7.47      0.57       0.22                                       C2186  4   19 
 10.45      1.02       0.25                                       C2186  4   20 
